frame	dist	x	y	xmin	xmax	ymin	ymax
2354	60.72	231.65	298.31	170.04	298.67	248.39	348.32
2355	60.6	230.86	297.25	168.86	297.85	247.32	347.4
2356	60.45	229.86	296.2	168.47	296.63	246.37	346.07
2357	60.55	228.8	295.24	167.07	295.54	245.58	345.15
2358	60.51	227.98	294.33	166.38	293.82	244.97	344.3
2359	60.37	227.17	293.59	166.39	293.32	244.88	342.57
2360	60.31	226.2	293.4	166.17	291.34	245.21	341.89
2361	60.24	226.11	293.42	164.41	291.4	245.48	342.11
2362	60.25	226.21	293.59	165.43	291.45	245.73	341.45
2363	60.22	226.5	293.48	165.55	291.53	246.22	339.9
2364	59.98	226.62	293.22	166.56	291.9	246.56	339.62
2365	59.72	225.36	293.1	165.25	290.45	247.31	339.09
2366	59.86	224.13	293.1	164.0	289.53	246.98	339.4
2367	59.63	223.27	293.01	162.81	288.78	247.34	339.44
2368	59.81	222.86	293.45	162.41	288.63	247.86	339.42
2369	59.48	222.6	293.27	161.89	288.54	248.28	339.43
2370	59.98	222.65	294.34	162.17	288.5	247.93	339.4
2371	60.17	223.78	295.76	162.8	289.37	251.43	339.41
2372	59.95	224.3	296.22	163.91	289.89	252.11	339.74
2373	60.04	224.81	296.97	162.18	290.39	252.79	340.23
2374	60.4	225.5	297.5	162.94	290.76	253.48	340.41
2375	60.45	226.18	297.82	163.65	291.46	253.47	340.68
2376	60.53	226.62	298.28	164.29	292.1	253.8	342.2
2377	60.47	227.9	298.56	165.38	293.16	254.45	341.49
2378	60.37	228.12	298.94	165.28	293.46	254.89	341.42
2379	60.35	228.36	299.38	165.66	293.95	255.28	341.32
2380	60.21	228.39	299.65	165.6	294.0	255.91	341.67
2381	60.23	228.34	300.03	165.58	294.03	256.09	341.54
2382	60.07	227.98	299.88	165.55	292.96	256.49	341.46
2383	60.1	226.86	299.99	163.97	291.94	256.4	342.19
2384	59.98	224.25	299.94	161.23	289.6	255.69	341.89
2385	59.9	222.76	299.62	159.52	288.36	254.91	341.81
2386	59.7	221.55	299.54	158.51	287.19	255.28	342.11
2387	59.83	220.76	299.7	158.16	286.23	255.73	341.89
2388	59.95	220.16	299.84	157.11	285.56	255.14	341.75
2389	59.87	219.56	299.98	157.32	284.32	256.23	341.99
2390	60.08	218.44	300.48	155.95	284.63	256.51	342.15
2391	60.03	217.91	300.83	155.34	283.53	257.0	342.33
2392	60.31	217.18	301.31	154.07	283.53	257.55	342.75
2393	60.41	216.57	301.71	153.5	282.9	257.6	343.25
2394	60.7	215.84	302.14	152.47	282.18	257.67	346.47
2395	60.59	214.58	302.69	150.97	281.49	257.91	344.74
2396	60.6	214.18	303.04	150.63	280.46	258.28	345.44
2397	60.67	213.95	303.27	150.26	280.48	258.56	346.18
2398	60.79	213.7	303.55	149.89	280.49	258.66	345.9
2399	60.64	213.48	303.62	149.91	279.72	258.59	346.83
2400	60.84	213.45	303.78	149.92	280.06	258.59	346.62
2401	61.02	212.53	303.63	148.4	279.24	258.18	345.81
2402	61.09	211.85	303.3	147.56	278.29	257.01	345.73
2403	61.33	210.7	302.59	146.04	278.06	256.5	345.76
2404	61.27	209.31	301.99	144.6	276.3	255.02	345.17
2405	61.47	207.53	301.46	142.65	273.78	254.53	345.22
2406	61.3	205.56	300.7	140.51	271.97	253.26	344.8
2407	61.57	201.03	299.79	135.72	268.51	251.72	344.97
2408	61.61	198.66	299.57	133.22	266.29	251.03	344.96
2409	61.55	196.26	299.44	130.49	263.77	250.74	345.61
2410	61.69	194.27	299.51	128.48	262.09	250.48	346.19
2411	61.57	192.39	299.88	127.38	260.37	251.27	346.18
2412	61.66	189.34	301.14	124.37	256.4	252.55	347.28
2413	61.74	187.99	301.79	122.66	255.09	253.24	348.31
2414	61.72	186.85	302.22	122.13	254.16	254.55	347.9
2415	61.77	185.34	302.4	120.56	252.68	254.63	348.23
2416	61.81	183.48	302.43	118.81	250.65	254.87	347.92
2417	61.73	181.11	302.33	116.42	248.13	254.68	347.63
2418	61.88	176.29	300.93	111.93	243.48	252.9	347.08
2419	62.11	174.11	300.01	109.16	241.73	251.4	346.35
2420	62.21	172.3	298.97	107.17	240.05	250.46	345.82
2421	62.12	170.94	297.86	106.1	238.6	249.46	344.77
2422	62.1	169.69	296.7	104.62	237.56	248.1	343.77
2423	63.16	169.11	296.39	103.86	237.05	246.56	363.58
2424	62.4	168.55	295.23	102.45	236.98	245.45	342.54
2425	62.39	169.12	295.24	102.54	238.17	244.94	342.54
2426	62.38	171.36	295.42	105.14	240.23	245.37	342.87
2427	62.34	174.37	295.77	108.45	243.48	245.72	342.63
2428	62.39	178.15	296.51	112.51	246.06	246.78	342.66
2429	62.26	185.83	299.4	120.23	252.97	250.98	344.92
2430	61.88	189.6	300.91	124.77	256.64	253.12	345.08
2431	61.98	193.4	302.46	128.56	260.28	254.98	346.84
2432	61.81	197.01	303.93	132.13	263.63	256.85	347.46
2433	61.7	200.21	305.17	136.11	266.61	258.71	348.14
2434	61.58	203.36	305.99	139.75	269.53	260.36	348.82
2435	61.4	206.09	306.78	142.35	271.99	261.98	348.83
2436	61.28	209.61	307.65	146.53	275.41	263.13	349.59
2437	61.23	210.68	307.88	147.11	276.36	263.06	349.93
2438	61.24	211.32	307.94	147.62	277.21	263.15	349.98
2439	61.21	212.15	308.15	148.43	277.66	263.12	350.46
2440	61.23	213.17	308.31	149.72	278.29	263.08	350.69
2441	61.17	214.25	308.46	151.06	279.43	263.07	351.08
2442	61.2	215.79	308.74	152.3	280.78	263.36	351.44
2443	61.08	216.0	308.74	152.23	280.85	263.31	351.64
2444	61.16	216.15	308.65	152.19	280.77	263.06	351.94
2445	60.92	216.27	308.22	152.34	280.97	262.81	350.53
2446	61.25	215.96	308.1	151.71	281.25	261.52	353.29
2447	61.38	215.46	307.61	150.77	281.47	260.26	352.64
2448	61.42	214.88	307.24	150.18	280.84	259.84	352.72
2449	61.21	214.34	306.83	149.14	280.52	258.81	352.76
2450	61.2	214.35	306.74	149.0	280.51	258.64	352.87
2451	61.19	214.33	306.66	149.05	280.49	258.77	352.85
2452	61.13	214.23	306.38	149.06	280.08	258.88	352.4
2453	61.06	214.08	306.0	149.09	279.67	258.75	352.17
2454	61.01	212.0	304.28	147.07	277.61	257.0	350.38
2455	60.96	210.33	303.35	145.32	275.74	255.36	349.79
2456	60.89	208.35	302.14	142.96	273.47	253.88	349.39
2457	60.87	206.23	300.86	141.17	271.9	252.43	348.35
2458	60.79	204.27	299.68	139.79	270.48	251.21	346.96
2459	60.61	202.36	298.68	137.57	268.15	250.41	346.27
2460	60.44	199.37	296.5	134.59	265.27	248.12	345.02
2461	60.21	198.01	295.4	133.12	263.93	246.62	344.27
2462	60.06	196.43	294.17	131.21	262.76	245.38	343.19
2463	59.87	195.12	293.12	130.08	260.84	244.56	342.16
2464	59.67	193.78	292.33	128.92	259.84	244.06	341.23
2465	59.52	192.99	291.56	128.11	258.56	243.15	340.25
2466	59.03	191.4	289.93	127.51	256.57	241.77	338.3
2467	58.76	190.47	288.93	127.48	255.21	240.56	336.76
2468	58.68	189.32	287.94	126.23	254.81	239.53	336.21
2469	58.53	188.1	286.73	125.27	253.7	238.34	334.25
2470	58.02	186.89	285.49	127.48	251.6	237.2	333.53
2471	57.8	185.94	284.72	123.13	250.72	237.43	331.89
2472	57.47	184.49	283.09	126.03	248.39	235.04	330.41
2473	57.56	184.07	282.71	122.62	248.06	234.85	329.1
2474	56.98	183.73	281.8	123.0	247.33	233.73	328.37
2475	56.64	183.66	281.08	125.68	246.76	233.92	326.4
2476	56.47	183.48	280.98	125.81	246.69	233.78	327.33
2477	56.59	183.44	280.78	126.03	246.6	233.53	327.51
2478	56.16	183.38	279.66	126.42	246.1	233.7	326.78
2479	56.39	183.16	279.41	123.03	245.64	232.7	325.94
2480	56.23	182.89	278.77	126.06	245.43	232.67	325.69
2481	56.22	182.11	277.98	127.11	244.32	231.87	323.14
2482	56.49	181.21	277.71	121.6	242.92	231.49	323.68
2483	56.1	180.23	276.53	122.54	242.71	231.43	322.36
2484	56.4	177.49	275.08	117.47	240.24	227.78	320.45
2485	56.38	176.37	275.14	115.92	239.25	228.83	320.5
2486	56.52	174.9	275.27	114.79	237.87	230.57	320.38
2487	56.65	173.86	275.09	113.76	237.34	228.68	320.54
2488	56.22	172.75	274.66	114.71	236.1	228.33	321.21
2489	56.6	170.65	274.81	112.55	233.89	228.45	320.3
2491	56.33	169.81	275.08	111.65	233.58	228.29	320.67
2492	56.46	169.85	275.51	109.32	233.3	228.63	320.46
2493	56.14	171.11	276.11	110.65	234.39	229.52	321.15
2494	56.49	173.01	276.55	112.65	237.09	230.37	321.09
2497	55.89	187.55	277.19	128.92	249.58	230.21	321.56
2498	55.39	191.83	277.21	133.32	253.3	229.75	321.42
2499	55.77	196.14	277.47	138.51	257.67	233.57	322.05
2500	55.59	200.39	277.44	140.5	261.01	234.78	321.61
2503	54.45	214.31	280.41	155.0	275.77	236.91	321.69
2504	55.14	217.85	281.3	158.79	279.21	238.46	321.85
2505	54.71	221.79	281.9	163.15	282.71	238.7	321.79
2506	54.81	225.77	281.31	167.0	286.53	239.17	321.87
2508	53.78	237.1	282.22	178.99	297.22	243.02	319.0
2511	54.47	246.51	284.74	187.73	305.6	245.11	321.41
2512	53.95	249.4	284.91	190.55	309.25	245.7	330.47
2513	53.36	251.84	285.81	194.39	312.04	246.15	323.65
2514	53.41	258.33	287.62	200.0	319.38	247.56	323.95
2515	53.66	261.77	288.97	203.89	320.3	249.7	329.41
2516	53.48	264.59	290.59	207.44	326.17	247.79	328.96
2517	53.61	268.87	291.47	212.19	329.78	248.6	327.81
2519	54.9	279.97	293.52	222.18	342.93	255.2	340.96
2520	54.91	282.7	294.84	225.15	340.04	255.12	341.79
2521	53.5	286.02	294.07	228.02	342.87	255.72	334.06
2522	53.8	288.32	295.16	232.79	345.73	256.31	333.62
2523	53.76	289.99	295.81	232.19	347.41	256.31	332.52
2524	53.85	291.7	295.84	234.48	349.4	256.34	333.25
2525	53.75	295.22	297.06	238.15	353.61	257.83	335.5
2526	53.63	297.08	297.71	240.24	354.55	258.32	333.62
2527	53.67	299.13	298.3	242.4	357.19	258.93	335.85
2528	53.42	301.89	298.4	245.29	359.0	259.15	333.53
2529	53.69	304.03	299.07	247.76	361.69	259.93	341.22
2530	54.01	306.53	300.5	249.42	363.14	260.78	341.44
2531	53.83	312.58	302.09	256.0	368.91	263.69	340.37
2532	54.39	315.58	302.21	258.38	371.61	258.0	342.67
2533	54.14	317.95	302.97	263.37	375.5	261.59	341.46
2534	53.49	320.3	303.31	263.71	377.02	262.62	343.44
2535	53.93	322.24	304.12	265.7	378.21	262.05	343.18
2536	54.05	324.23	303.8	269.0	380.63	262.65	344.22
2537	53.09	327.08	304.25	272.1	383.66	262.3	339.68
2538	53.68	327.83	304.42	272.33	385.38	260.95	342.69
2539	53.93	328.75	304.26	273.14	386.11	260.9	343.35
2540	54.0	329.72	304.41	274.44	387.3	259.53	343.86
2541	53.59	330.82	304.3	275.05	387.89	258.75	343.46
2542	53.63	332.13	304.32	275.34	389.78	258.86	345.23
2543	54.17	336.14	302.31	279.67	393.67	249.31	343.49
2544	54.3	338.03	301.92	280.69	395.88	256.12	342.6
2545	53.64	340.15	300.88	282.7	398.18	261.31	342.18
2546	53.51	342.08	301.21	286.12	399.52	261.15	342.49
2547	53.3	343.76	301.61	288.16	399.97	262.6	343.22
2549	53.22	349.24	300.19	293.25	406.47	261.76	342.05
2550	52.8	349.2	300.76	292.96	406.44	261.46	341.41
2551	53.32	349.78	300.83	292.71	405.49	261.46	341.45
2552	53.35	349.87	301.15	292.2	405.58	261.41	341.36
2553	52.69	349.98	300.3	292.3	406.26	261.21	341.32
2560	52.35	361.95	302.85	306.5	418.26	264.71	342.24
2561	53.04	364.05	303.83	309.41	420.27	265.53	342.62
2565	52.6	371.33	307.0	314.0	426.07	269.72	344.65
2566	53.19	372.86	307.86	316.0	429.46	269.97	345.15
2567	53.18	377.0	308.01	320.5	433.0	269.53	347.57
2570	52.46	380.17	306.81	325.43	434.5	268.17	345.65
2571	52.78	380.38	306.34	325.11	436.0	267.49	346.7
2572	52.78	381.22	306.17	325.0	437.35	267.54	339.42
2573	52.99	381.08	304.77	325.73	440.93	265.33	345.08
2574	53.25	381.5	305.53	325.63	437.41	265.33	339.11
2575	52.99	381.73	305.56	325.75	437.24	265.33	338.58
2576	52.82	381.93	305.56	325.69	437.72	266.05	338.71
2577	52.62	383.29	305.03	326.79	443.95	266.36	339.8
2578	52.71	385.23	307.1	328.52	441.5	267.75	341.4
2579	52.99	386.16	308.67	329.76	441.77	268.57	353.27
2580	52.45	387.65	308.59	331.02	444.23	269.25	343.56
2581	52.08	389.66	308.16	333.63	445.21	269.64	347.0
2583	52.37	393.74	309.25	338.67	446.38	269.98	345.97
2584	52.7	399.45	310.62	343.36	453.5	272.08	348.5
2585	52.55	401.61	310.36	347.16	454.91	272.71	348.5
2586	51.78	404.42	310.66	349.88	457.3	275.05	347.91
2587	51.43	406.78	311.22	352.04	460.04	273.87	346.43
2588	51.33	408.75	311.16	355.24	461.48	274.21	346.47
2589	52.71	410.46	311.43	354.88	461.17	273.9	349.0
2590	52.5	411.79	310.67	345.0	463.32	272.42	346.22
2592	53.1	413.07	309.25	358.36	464.83	271.72	345.07
2593	52.38	413.32	310.28	358.67	467.75	271.66	346.0
2594	52.96	414.45	310.53	358.48	466.5	271.82	349.58
2595	52.57	415.06	310.94	359.83	469.33	272.76	349.72
2596	52.34	415.07	312.75	360.06	470.0	274.56	350.95
2597	52.76	415.21	313.82	359.99	472.0	275.36	351.66
2599	52.88	417.08	315.48	361.8	471.72	276.28	353.42
2600	52.5	418.06	314.73	362.94	471.69	276.74	353.42
2601	52.43	420.4	316.13	365.19	476.0	279.45	353.5
2602	53.14	425.14	317.61	370.41	484.57	279.62	355.41
2603	51.73	427.32	317.13	373.59	477.91	279.78	355.57
2604	51.94	430.48	317.5	374.76	480.67	279.86	354.99
2607	50.54	438.25	317.17	383.48	489.59	280.45	352.55
2608	50.47	439.69	316.62	387.13	489.37	274.95	351.19
2609	50.15	441.28	316.03	387.94	487.82	278.16	351.39
2613	51.2	446.42	316.29	392.72	498.63	266.03	353.42
2614	49.7	446.94	317.03	393.18	497.75	277.93	353.85
2616	51.62	449.05	314.64	395.5	499.2	276.02	351.95
2617	52.03	450.11	314.76	395.99	501.51	275.43	353.87
2618	51.18	451.44	314.63	397.72	503.11	276.84	354.35
2620	50.07	457.12	314.57	404.61	507.18	278.08	355.11
2622	49.69	459.19	314.36	406.11	512.29	278.01	347.73
2623	50.54	460.8	314.82	408.12	513.59	277.97	347.5
2624	50.53	461.28	314.52	408.75	508.5	278.33	354.15
2627	50.21	464.84	315.83	413.98	513.72	276.89	351.94
2628	51.25	466.62	316.74	415.89	519.0	276.61	352.37
2629	51.51	468.3	316.96	416.5	526.67	279.44	352.0
2647	49.16	478.0	310.8	427.8	527.5	274.61	347.3
2655	46.19	490.02	306.8	444.5	537.57	265.38	344.08
2666	47.06	498.34	305.88	451.71	548.1	267.16	341.57
2801	44.61	373.57	288.56	323.97	423.5	258.16	342.4
2806	44.42	370.52	289.56	326.47	423.45	254.37	316.12
2810	46.32	366.31	290.93	321.05	427.72	259.64	325.44
2811	47.12	363.31	290.76	313.95	413.0	253.03	325.47
2816	46.58	356.33	289.52	308.0	405.5	256.5	322.5
2818	46.24	352.34	289.97	304.5	402.37	256.5	322.92
2819	46.73	352.26	287.74	303.5	394.1	252.64	328.4
2820	46.98	351.43	288.86	302.26	402.37	252.84	322.83
2821	47.08	350.53	290.38	299.12	406.9	255.5	325.5
2824	47.35	354.11	288.32	303.5	403.57	252.53	323.0
2825	48.06	354.35	287.32	304.0	403.28	254.64	327.82
2826	48.65	351.33	287.07	302.27	403.69	254.41	322.39
2827	47.65	350.32	288.27	302.83	408.0	259.91	323.7
2828	48.81	349.99	288.22	299.59	404.52	253.38	324.66
2829	48.43	348.44	288.18	297.91	404.54	259.4	323.39
2830	49.17	347.53	287.64	295.05	403.03	253.5	327.08
2831	49.42	344.85	287.62	294.2	401.22	258.27	324.26
2832	48.68	340.42	287.95	290.01	389.0	258.78	323.0
2833	49.17	338.59	288.76	288.6	389.95	256.89	328.54
2834	48.8	336.03	288.67	284.82	389.44	256.16	327.79
2835	49.16	334.74	288.44	283.11	387.59	253.9	328.36
2836	48.47	332.02	287.72	281.67	380.5	254.05	327.64
2837	48.7	330.86	288.97	283.13	380.0	253.49	322.5
2838	49.74	327.35	287.71	277.6	377.47	252.38	328.38
2839	48.39	326.83	286.55	276.2	377.0	256.19	320.47
2840	47.53	325.04	286.95	276.29	375.0	255.72	320.2
2841	49.09	322.72	287.47	277.08	370.06	252.0	326.07
2842	48.25	321.5	287.29	271.0	372.5	255.5	324.61
2843	47.94	321.28	286.65	276.44	381.11	252.5	317.38
2844	47.21	317.86	285.81	268.81	361.34	255.56	320.61
2845	47.4	317.33	286.48	266.42	360.31	255.69	319.91
2846	48.48	316.95	286.9	264.99	368.34	252.0	327.26
2849	46.96	315.33	285.46	262.15	367.5	254.49	324.52
2851	48.43	313.5	287.2	262.32	374.36	256.5	325.44
2855	47.38	313.52	289.29	262.1	367.19	255.98	324.14
2856	46.93	312.0	288.94	262.49	364.97	260.0	324.41
2857	47.31	312.5	289.12	262.87	365.05	254.05	322.5
2858	47.15	311.4	290.49	260.11	364.37	257.5	321.74
2860	47.37	312.82	291.47	263.34	364.23	258.16	324.62
2861	46.53	312.16	291.76	264.5	365.19	258.0	324.33
2862	47.2	313.2	290.47	264.59	366.14	258.82	323.01
2863	46.75	312.7	291.16	260.1	365.25	264.0	323.62
2864	48.21	312.36	292.33	259.24	364.12	259.5	324.49
2865	46.72	311.96	292.11	263.75	363.0	260.0	324.28
2866	46.35	310.27	292.17	258.0	361.67	260.63	323.5
2867	46.86	308.4	293.16	256.15	361.05	260.5	331.23
2868	46.87	307.15	294.08	259.3	358.15	261.0	326.45
2869	46.48	305.79	292.6	253.65	356.61	258.23	324.5
2870	45.89	302.59	293.4	255.33	354.76	259.0	325.0
2872	46.52	301.02	295.43	253.68	351.88	264.28	329.06
2873	46.2	297.64	296.19	247.35	343.33	259.34	328.84
2874	46.37	295.71	295.62	244.23	340.32	256.23	326.5
2875	46.8	294.47	295.47	243.44	344.5	247.14	326.5
2876	46.4	290.58	294.63	241.35	338.42	258.38	326.36
2878	46.85	285.57	292.52	231.28	333.5	257.07	326.9
2880	44.88	278.66	291.42	230.11	327.5	255.93	326.57
2881	44.73	276.06	291.32	226.7	324.12	255.8	321.11
2882	43.72	273.35	288.98	221.05	321.27	254.56	324.5
2883	45.15	270.31	289.39	216.47	311.58	253.51	325.5
2884	44.36	265.4	288.44	214.17	308.92	253.22	323.5
2885	45.33	263.85	288.23	211.72	331.76	257.07	319.63
2887	44.08	260.21	285.74	208.09	317.7	256.4	323.0
2888	42.16	256.86	285.27	204.45	304.56	256.86	312.95
2892	43.54	249.97	283.99	198.24	297.0	255.87	320.5
2893	43.08	247.74	284.37	196.91	294.14	248.92	320.5
2894	44.18	246.49	283.22	201.74	295.5	251.21	321.59
2895	44.17	245.2	283.33	198.51	290.06	249.57	314.94
2896	44.12	244.99	282.02	202.47	296.0	244.12	312.71
2897	43.69	244.53	283.3	199.84	297.38	253.77	319.5
2898	44.12	244.18	283.08	194.52	293.5	250.1	321.04
2899	42.28	243.56	282.24	198.8	293.5	253.62	313.09
2902	44.62	243.11	282.27	197.89	295.7	251.78	318.5
2903	45.33	242.43	281.59	199.63	291.5	251.59	319.5
2904	45.25	242.68	281.53	194.95	296.23	246.81	312.47
2905	44.46	242.01	281.47	199.64	294.5	245.54	312.37
2910	44.42	243.91	282.43	201.81	292.5	246.02	319.0
2912	41.98	245.28	282.17	200.7	289.05	246.55	318.0
2914	44.62	245.92	281.0	201.38	299.59	249.27	316.46
2920	42.36	250.28	280.95	202.93	296.06	249.0	318.5
2946	46.37	238.83	287.21	189.74	288.45	250.91	324.5
2950	46.8	238.73	291.01	187.2	288.59	258.5	324.0
2952	50.16	238.9	292.96	188.12	287.96	253.42	329.61
2958	47.68	230.55	295.71	179.2	282.12	262.55	332.75
2959	48.37	230.08	295.22	179.91	281.58	259.5	334.25
2963	47.79	224.67	297.15	174.85	275.13	262.68	338.74
2964	48.89	223.82	297.6	173.36	275.21	263.58	339.02
2966	51.51	221.59	300.7	170.23	274.47	262.99	340.99
2967	50.21	222.77	300.89	169.35	274.09	265.34	340.99
2968	50.13	222.66	301.13	171.26	273.94	265.8	342.69
2969	50.8	222.33	301.23	170.88	274.37	265.75	342.91
2970	51.7	221.57	301.06	169.67	274.38	265.76	344.16
2971	51.4	221.0	301.32	170.15	274.45	265.57	342.72
2972	51.21	220.83	301.65	169.71	273.77	265.51	343.66
2973	51.77	220.07	302.16	168.57	273.84	265.59	344.5
2974	52.35	219.15	302.66	167.84	272.82	265.0	344.04
2976	51.65	218.82	302.52	167.35	271.43	265.62	341.21
2977	52.08	217.74	303.2	164.9	270.81	265.35	342.56
2978	51.49	217.4	302.7	162.81	271.24	265.98	336.98
2979	51.5	216.93	302.63	165.01	270.86	266.0	340.5
2980	51.64	216.95	303.92	166.83	270.69	266.02	343.98
2981	51.56	216.95	303.73	165.77	270.53	266.38	343.8
2982	51.92	216.74	303.98	165.56	270.54	266.78	343.52
2984	51.91	216.57	304.3	165.57	270.55	264.42	343.14
2986	52.51	216.72	305.0	165.66	270.18	265.42	343.14
2987	52.2	216.73	304.42	164.44	270.13	265.58	343.12
2988	52.39	216.07	305.79	164.42	269.82	267.62	343.12
2989	52.77	214.65	305.0	163.2	269.13	265.5	343.25
2990	52.24	214.17	304.69	163.55	268.23	266.79	343.09
2991	53.71	212.46	304.49	150.88	266.77	250.6	343.67
2993	52.61	209.33	304.29	157.69	263.37	265.55	343.05
2994	52.95	208.16	304.06	156.89	262.41	266.38	342.98
2995	53.7	206.67	303.38	155.52	261.69	264.33	342.97
2996	53.11	206.21	302.97	153.15	260.59	263.47	342.81
2997	54.51	204.77	303.49	152.41	259.94	262.89	351.34
2998	54.09	204.12	303.3	151.93	259.06	263.18	342.94
2999	54.87	203.99	303.03	151.15	270.69	263.12	343.4
3000	55.12	203.04	303.06	152.15	259.31	263.12	344.0
3001	54.53	203.51	303.53	150.15	259.3	263.57	344.89
3002	54.69	203.58	304.26	150.94	260.25	263.64	345.05
3003	55.06	203.84	304.7	150.05	261.04	264.31	345.85
3004	55.5	205.44	306.39	150.87	262.31	266.24	347.38
3005	55.56	206.45	307.38	152.17	263.32	266.61	348.15
3006	55.52	207.21	307.72	152.55	263.99	267.71	348.38
3007	55.62	207.77	308.55	153.07	265.09	268.45	349.29
3008	55.67	208.35	309.2	153.44	264.94	269.13	349.82
3009	55.74	208.88	309.96	154.41	265.39	270.29	350.24
3010	55.8	208.96	310.09	154.56	265.85	270.16	350.14
3011	55.63	209.1	310.14	155.35	266.37	270.74	350.22
3012	55.65	209.22	310.29	155.32	266.34	270.76	350.73
3013	55.69	209.23	310.34	155.3	266.35	270.76	350.75
3014	55.69	209.21	310.33	155.39	266.36	270.75	350.75
3015	55.28	208.41	310.06	154.05	264.91	270.72	350.84
3016	55.12	207.7	309.65	154.13	263.93	270.67	350.42
3017	55.25	206.71	309.61	153.31	262.79	269.7	350.38
3018	55.1	206.08	309.27	153.5	262.41	269.39	349.99
3019	55.1	205.39	309.05	152.05	261.47	269.01	350.1
3020	54.96	204.26	308.7	150.76	259.74	268.69	349.63
3021	55.16	204.06	308.75	150.92	259.86	268.66	349.64
3022	55.2	203.85	308.7	150.78	259.95	268.67	349.52
3023	54.99	203.81	308.67	150.58	259.98	268.51	349.9
3024	54.9	204.08	309.66	150.92	260.07	269.67	350.19
3025	55.23	204.16	310.05	150.44	260.61	270.33	350.9
3026	55.65	205.61	311.93	151.77	261.97	271.79	352.72
3027	55.73	206.74	312.3	152.95	263.22	272.38	353.07
3028	56.01	207.66	312.8	153.47	264.08	273.18	353.25
3029	56.25	208.37	313.03	153.79	265.65	273.2	353.64
3030	56.25	209.11	313.38	153.94	265.82	273.97	354.12
3031	56.34	209.78	313.57	154.54	266.49	274.37	354.21
3032	56.46	210.62	313.82	155.88	267.38	274.72	353.68
3033	56.42	210.7	313.83	155.8	267.38	274.74	353.59
3034	56.47	210.88	313.84	156.61	267.42	274.72	353.61
3035	56.45	211.17	313.75	156.74	267.64	275.16	353.51
3036	56.39	210.95	313.5	156.83	267.12	275.15	352.89
3037	56.19	210.12	313.02	156.09	266.58	274.19	352.53
3038	56.15	209.39	312.7	155.51	265.13	274.14	352.27
3039	56.17	208.66	312.48	155.17	264.37	274.07	352.09
3040	56.02	207.87	312.02	154.31	263.36	273.27	351.47
3041	55.8	206.87	311.67	153.58	262.03	273.08	351.64
3042	55.53	205.79	311.17	152.57	260.84	272.02	350.96
3043	55.77	204.57	310.89	147.49	260.21	272.08	351.27
3044	55.62	203.35	310.41	145.68	258.69	271.34	350.94
3045	55.01	202.11	310.44	148.84	256.93	271.24	351.73
3046	55.5	201.42	310.58	145.54	256.41	269.24	352.29
3047	55.54	201.24	310.65	145.43	256.43	268.92	352.54
3048	55.46	201.14	310.86	144.91	256.22	271.04	352.88
3049	55.82	201.01	310.95	144.94	256.32	269.96	353.39
3050	55.56	201.65	311.21	146.8	256.38	269.68	353.98
3051	55.34	201.96	311.37	149.8	256.52	270.31	354.29
3052	55.19	202.2	311.47	149.73	256.54	270.3	354.25
3053	54.94	202.45	311.41	149.55	256.73	271.27	354.48
3054	54.04	203.61	311.04	150.84	256.84	268.89	354.46
3055	54.0	203.62	310.37	151.71	257.09	268.42	354.25
3056	55.11	202.82	308.59	147.89	257.67	264.6	353.32
3057	53.95	203.37	307.28	148.43	257.65	266.66	352.61
3058	54.07	203.14	306.49	145.89	257.62	265.44	351.73
3059	53.61	203.53	305.1	153.3	257.93	263.11	351.16
3060	53.47	203.48	303.9	152.0	257.87	260.03	350.56
3061	53.8	203.0	301.78	151.87	258.08	257.79	349.66
3062	54.81	202.69	301.08	150.84	258.93	256.54	349.07
3063	54.12	203.41	299.96	151.0	259.41	256.04	349.04
3064	54.56	203.57	299.09	150.72	260.55	253.67	348.99
3065	54.24	204.63	298.61	149.69	262.22	252.6	348.31
3066	54.67	204.69	297.84	150.5	263.36	252.55	347.94
3067	54.43	206.66	297.05	151.5	265.66	251.0	347.14
3068	54.7	207.59	296.76	151.5	267.32	249.72	346.85
3069	55.23	208.06	296.47	151.59	267.96	249.39	346.46
3070	54.99	209.02	295.92	153.05	268.74	249.23	345.91
3071	55.75	209.28	295.66	151.74	269.51	248.83	345.38
3072	55.94	209.72	295.47	153.4	269.97	248.83	344.83
3073	56.34	209.93	295.29	152.3	270.55	249.35	344.49
3074	56.57	210.11	295.26	152.36	270.95	249.05	344.53
3075	56.72	210.47	295.08	152.7	271.91	247.97	344.59
3076	57.21	210.94	294.95	152.06	273.13	249.53	344.66
3077	57.26	212.24	294.93	152.18	274.47	248.49	344.81
3078	57.8	214.95	296.05	155.17	278.07	249.59	346.63
3079	58.03	216.58	297.13	157.24	279.87	250.88	346.74
3080	58.27	218.22	298.42	158.43	281.6	251.92	347.76
3081	58.57	220.4	299.51	160.01	283.79	252.07	348.58
3082	58.7	223.03	299.66	162.7	286.55	252.44	348.55
3083	59.0	226.18	298.74	165.47	289.98	251.9	346.65
3084	59.44	232.07	296.12	171.18	294.74	250.94	342.78
3085	59.61	234.07	294.63	173.11	296.61	249.53	340.82
3086	59.84	235.57	293.28	174.81	297.74	248.67	338.95
3087	59.94	236.08	292.33	175.99	298.56	248.13	337.46
3088	59.97	235.91	292.19	175.77	298.37	247.84	337.46
