	camera	frame	cX	cY	pulse
273	left	32	539	261	p4
274	left	33	539	261	p4
326	left	34	540	261	p4
327	left	35	540	261	p4
328	left	36	540	261	p4
329	left	37	540	261	p4
275	left	38	539	261	p4
276	left	39	539	261	p4
277	left	40	539	261	p4
278	left	41	539	261	p4
279	left	42	539	261	p4
280	left	43	539	261	p4
281	left	44	539	261	p4
282	left	45	539	261	p4
352	left	46	540	262	p4
353	left	47	540	262	p4
354	left	48	540	262	p4
355	left	49	540	262	p4
309	left	50	539	262	p4
310	left	51	539	262	p4
311	left	52	539	262	p4
312	left	53	539	262	p4
283	left	54	539	261	p4
284	left	55	539	261	p4
285	left	56	539	261	p4
286	left	57	539	261	p4
287	left	58	539	261	p4
288	left	59	539	261	p4
289	left	60	539	261	p4
330	left	61	540	261	p4
331	left	62	540	261	p4
332	left	63	540	261	p4
333	left	64	540	261	p4
290	left	65	539	261	p4
291	left	66	539	261	p4
292	left	67	539	261	p4
293	left	68	539	261	p4
294	left	69	539	261	p4
295	left	70	539	261	p4
296	left	71	539	261	p4
334	left	72	540	261	p4
335	left	73	540	261	p4
336	left	74	540	261	p4
337	left	75	540	261	p4
338	left	76	540	261	p4
339	left	77	540	261	p4
340	left	78	540	261	p4
341	left	79	540	261	p4
297	left	80	539	261	p4
298	left	81	539	261	p4
299	left	82	539	261	p4
300	left	83	539	261	p4
301	left	84	539	261	p4
302	left	85	539	261	p4
303	left	86	539	261	p4
304	left	87	539	261	p4
342	left	88	540	261	p4
343	left	89	540	261	p4
374	left	1	601	147	p5
356	left	2	601	146	p5
357	left	3	601	146	p5
358	left	4	601	146	p5
359	left	5	601	146	p5
360	left	6	601	146	p5
361	left	7	601	146	p5
362	left	8	601	146	p5
363	left	9	601	146	p5
375	left	10	601	147	p5
376	left	11	601	147	p5
377	left	12	601	147	p5
378	left	13	601	147	p5
379	left	14	601	147	p5
380	left	15	601	147	p5
381	left	16	601	147	p5
382	left	17	601	147	p5
383	left	18	601	147	p5
384	left	19	601	147	p5
385	left	20	601	147	p5
386	left	21	601	147	p5
387	left	22	601	147	p5
388	left	23	601	147	p5
389	left	24	601	147	p5
390	left	25	601	147	p5
364	left	26	601	146	p5
365	left	27	601	146	p5
366	left	28	601	146	p5
367	left	29	601	146	p5
391	left	30	601	147	p5
392	left	31	601	147	p5
393	left	32	601	147	p5
394	left	33	601	147	p5
395	left	34	601	147	p5
396	left	35	601	147	p5
397	left	36	601	147	p5
398	left	37	601	147	p5
399	left	38	601	147	p5
400	left	39	601	147	p5
401	left	40	601	147	p5
402	left	41	601	147	p5
422	left	42	602	146	p5
423	left	43	602	146	p5
424	left	44	602	146	p5
425	left	45	602	146	p5
433	left	46	602	147	p5
434	left	47	602	147	p5
435	left	48	602	147	p5
436	left	49	602	147	p5
403	left	50	601	147	p5
404	left	51	601	147	p5
405	left	52	601	147	p5
406	left	53	601	147	p5
426	left	54	602	146	p5
427	left	55	602	146	p5
428	left	56	602	146	p5
407	left	57	601	147	p5
408	left	58	601	147	p5
409	left	59	601	147	p5
410	left	60	601	147	p5
411	left	61	601	147	p5
412	left	62	601	147	p5
413	left	63	601	147	p5
414	left	64	601	147	p5
429	left	65	602	146	p5
430	left	66	602	146	p5
431	left	67	602	146	p5
432	left	68	602	146	p5
415	left	69	601	147	p5
416	left	70	601	147	p5
417	left	71	601	147	p5
368	left	72	601	146	p5
369	left	73	601	146	p5
370	left	74	601	146	p5
371	left	75	601	146	p5
418	left	76	601	147	p5
419	left	77	601	147	p5
420	left	78	601	147	p5
421	left	79	601	147	p5
437	left	80	602	147	p5
438	left	81	602	147	p5
439	left	82	602	147	p5
440	left	83	602	147	p5
441	left	84	602	147	p5
442	left	85	602	147	p5
443	left	86	602	147	p5
444	left	87	602	147	p5
372	left	88	601	146	p5
373	left	89	601	146	p5
448	left	1	606	182	p6
467	left	2	607	182	p6
468	left	3	607	182	p6
469	left	4	607	182	p6
470	left	5	607	182	p6
471	left	6	607	182	p6
472	left	7	607	182	p6
473	left	8	607	182	p6
474	left	9	607	182	p6
449	left	10	606	182	p6
450	left	11	606	182	p6
451	left	12	606	182	p6
452	left	13	606	182	p6
475	left	14	607	182	p6
476	left	15	607	182	p6
477	left	16	607	182	p6
478	left	17	607	182	p6
479	left	18	607	182	p6
480	left	19	607	182	p6
481	left	20	607	182	p6
482	left	21	607	182	p6
483	left	22	607	182	p6
484	left	23	607	182	p6
485	left	24	607	182	p6
486	left	25	607	182	p6
487	left	26	607	182	p6
488	left	27	607	182	p6
489	left	28	607	182	p6
490	left	29	607	182	p6
453	left	30	606	182	p6
454	left	31	606	182	p6
455	left	32	606	182	p6
456	left	33	606	182	p6
491	left	34	607	182	p6
492	left	35	607	182	p6
493	left	36	607	182	p6
494	left	37	607	182	p6
495	left	38	607	182	p6
496	left	39	607	182	p6
497	left	40	607	182	p6
498	left	41	607	182	p6
499	left	42	607	182	p6
500	left	43	607	182	p6
501	left	44	607	182	p6
502	left	45	607	182	p6
503	left	46	607	182	p6
504	left	47	607	182	p6
505	left	48	607	182	p6
506	left	49	607	182	p6
463	left	50	607	181	p6
464	left	51	607	181	p6
465	left	52	607	181	p6
466	left	53	607	181	p6
445	left	54	606	181	p6
446	left	55	606	181	p6
447	left	56	606	181	p6
457	left	57	606	182	p6
507	left	58	607	182	p6
458	left	59	606	182	p6
508	left	60	607	182	p6
509	left	61	607	182	p6
510	left	62	607	182	p6
511	left	63	607	182	p6
512	left	64	607	182	p6
530	left	65	608	182	p6
531	left	66	608	182	p6
532	left	67	608	182	p6
533	left	68	608	182	p6
513	left	69	607	182	p6
514	left	70	607	182	p6
515	left	71	607	182	p6
516	left	72	607	182	p6
517	left	73	607	182	p6
518	left	74	607	182	p6
519	left	75	607	182	p6
520	left	76	607	182	p6
521	left	77	607	182	p6
522	left	78	607	182	p6
523	left	79	607	182	p6
524	left	80	607	182	p6
525	left	81	607	182	p6
526	left	82	607	182	p6
527	left	83	607	182	p6
459	left	84	606	182	p6
460	left	85	606	182	p6
461	left	86	606	182	p6
462	left	87	606	182	p6
528	left	88	607	182	p6
529	left	89	607	182	p6
585	left	1	612	218	p7
538	left	2	612	217	p7
539	left	3	612	217	p7
540	left	4	612	217	p7
541	left	5	612	217	p7
542	left	6	612	217	p7
543	left	7	612	217	p7
544	left	8	612	217	p7
545	left	9	612	217	p7
546	left	10	612	217	p7
547	left	11	612	217	p7
548	left	12	612	217	p7
549	left	13	612	217	p7
550	left	14	612	217	p7
551	left	15	612	217	p7
552	left	16	612	217	p7
553	left	17	612	217	p7
586	left	18	612	218	p7
587	left	19	612	218	p7
588	left	20	612	218	p7
589	left	21	612	218	p7
554	left	22	612	217	p7
555	left	23	612	217	p7
556	left	24	612	217	p7
557	left	25	612	217	p7
558	left	26	612	217	p7
559	left	27	612	217	p7
560	left	28	612	217	p7
561	left	29	612	217	p7
590	left	30	612	218	p7
591	left	31	612	218	p7
592	left	32	612	218	p7
593	left	33	612	218	p7
562	left	34	612	217	p7
563	left	35	612	217	p7
564	left	36	612	217	p7
565	left	37	612	217	p7
594	left	38	612	218	p7
595	left	39	612	218	p7
596	left	40	612	218	p7
597	left	41	612	218	p7
534	left	42	611	217	p7
535	left	43	611	217	p7
536	left	44	611	217	p7
537	left	45	611	217	p7
598	left	46	612	218	p7
599	left	47	612	218	p7
600	left	48	612	218	p7
601	left	49	612	218	p7
602	left	50	612	218	p7
603	left	51	612	218	p7
604	left	52	612	218	p7
605	left	53	612	218	p7
566	left	54	612	217	p7
567	left	55	612	217	p7
568	left	56	612	217	p7
569	left	57	612	217	p7
570	left	58	612	217	p7
571	left	59	612	217	p7
572	left	60	612	217	p7
606	left	61	612	218	p7
607	left	62	612	218	p7
608	left	63	612	218	p7
609	left	64	612	218	p7
610	left	65	612	218	p7
611	left	66	612	218	p7
612	left	67	612	218	p7
613	left	68	612	218	p7
614	left	69	612	218	p7
615	left	70	612	218	p7
616	left	71	612	218	p7
573	left	72	612	217	p7
574	left	73	612	217	p7
575	left	74	612	217	p7
576	left	75	612	217	p7
617	left	76	612	218	p7
618	left	77	612	218	p7
619	left	78	612	218	p7
620	left	79	612	218	p7
577	left	80	612	217	p7
578	left	81	612	217	p7
579	left	82	612	217	p7
580	left	83	612	217	p7
581	left	84	612	217	p7
582	left	85	612	217	p7
583	left	86	612	217	p7
584	left	87	612	217	p7
621	left	88	612	218	p7
622	left	89	612	218	p7
634	left	1	617	253	p8
623	left	2	616	253	p8
624	left	3	616	253	p8
625	left	4	616	253	p8
626	left	5	616	253	p8
635	left	6	617	253	p8
636	left	7	617	253	p8
637	left	8	617	253	p8
711	left	9	618	253	p8
638	left	10	617	253	p8
639	left	11	617	253	p8
640	left	12	617	253	p8
641	left	13	617	253	p8
642	left	14	617	253	p8
643	left	15	617	253	p8
644	left	16	617	253	p8
645	left	17	617	253	p8
646	left	18	617	253	p8
647	left	19	617	253	p8
648	left	20	617	253	p8
649	left	21	617	253	p8
627	left	22	616	253	p8
628	left	23	616	253	p8
629	left	24	616	253	p8
630	left	25	616	253	p8
650	left	26	617	253	p8
651	left	27	617	253	p8
652	left	28	617	253	p8
653	left	29	617	253	p8
654	left	30	617	253	p8
655	left	31	617	253	p8
656	left	32	617	253	p8
657	left	33	617	253	p8
658	left	34	617	253	p8
659	left	35	617	253	p8
660	left	36	617	253	p8
661	left	37	617	253	p8
701	left	38	617	254	p8
702	left	39	617	254	p8
703	left	40	617	254	p8
704	left	41	617	254	p8
662	left	42	617	253	p8
663	left	43	617	253	p8
664	left	44	617	253	p8
665	left	45	617	253	p8
666	left	46	617	253	p8
667	left	47	617	253	p8
668	left	48	617	253	p8
669	left	49	617	253	p8
670	left	50	617	253	p8
671	left	51	617	253	p8
672	left	52	617	253	p8
673	left	53	617	253	p8
631	left	54	616	253	p8
632	left	55	616	253	p8
633	left	56	616	253	p8
674	left	57	617	253	p8
675	left	58	617	253	p8
676	left	59	617	253	p8
677	left	60	617	253	p8
678	left	61	617	253	p8
679	left	62	617	253	p8
680	left	63	617	253	p8
681	left	64	617	253	p8
705	left	65	617	254	p8
706	left	66	617	254	p8
707	left	67	617	254	p8
708	left	68	617	254	p8
682	left	69	617	253	p8
683	left	70	617	253	p8
684	left	71	617	253	p8
685	left	72	617	253	p8
686	left	73	617	253	p8
687	left	74	617	253	p8
688	left	75	617	253	p8
689	left	76	617	253	p8
690	left	77	617	253	p8
691	left	78	617	253	p8
692	left	79	617	253	p8
693	left	80	617	253	p8
694	left	81	617	253	p8
695	left	82	617	253	p8
696	left	83	617	253	p8
697	left	84	617	253	p8
698	left	85	617	253	p8
699	left	86	617	253	p8
700	left	87	617	253	p8
709	left	88	617	254	p8
710	left	89	617	254	p8
773	left	1	637	443	p9
774	left	2	637	443	p9
775	left	3	637	443	p9
776	left	4	637	443	p9
777	left	5	637	443	p9
712	left	6	636	443	p9
713	left	7	636	443	p9
714	left	8	636	443	p9
715	left	9	636	443	p9
778	left	10	637	443	p9
779	left	11	637	443	p9
780	left	12	637	443	p9
781	left	13	637	443	p9
716	left	14	636	443	p9
717	left	15	636	443	p9
718	left	16	636	443	p9
719	left	17	636	443	p9
755	left	18	636	444	p9
756	left	19	636	444	p9
757	left	20	636	444	p9
758	left	21	636	444	p9
720	left	22	636	443	p9
721	left	23	636	443	p9
722	left	24	636	443	p9
723	left	25	636	443	p9
759	left	26	636	444	p9
760	left	27	636	444	p9
761	left	28	636	444	p9
762	left	29	636	444	p9
763	left	30	636	444	p9
764	left	31	636	444	p9
765	left	32	636	444	p9
766	left	33	636	444	p9
724	left	34	636	443	p9
725	left	35	636	443	p9
726	left	36	636	443	p9
727	left	37	636	443	p9
728	left	38	636	443	p9
729	left	39	636	443	p9
730	left	40	636	443	p9
731	left	41	636	443	p9
732	left	42	636	443	p9
733	left	43	636	443	p9
734	left	44	636	443	p9
735	left	45	636	443	p9
736	left	46	636	443	p9
737	left	47	636	443	p9
738	left	48	636	443	p9
739	left	49	636	443	p9
740	left	50	636	443	p9
741	left	51	636	443	p9
742	left	52	636	443	p9
743	left	53	636	443	p9
744	left	54	636	443	p9
745	left	55	636	443	p9
746	left	56	636	443	p9
767	left	57	636	444	p9
768	left	58	636	444	p9
769	left	59	636	444	p9
770	left	60	636	444	p9
793	left	61	637	444	p9
794	left	62	637	444	p9
795	left	63	637	444	p9
796	left	64	637	444	p9
747	left	65	636	443	p9
748	left	66	636	443	p9
749	left	67	636	443	p9
750	left	68	636	443	p9
782	left	69	637	443	p9
783	left	70	637	443	p9
784	left	71	637	443	p9
785	left	72	637	443	p9
786	left	73	637	443	p9
787	left	74	637	443	p9
788	left	75	637	443	p9
789	left	76	637	443	p9
790	left	77	637	443	p9
791	left	78	637	443	p9
792	left	79	637	443	p9
797	left	80	637	444	p9
798	left	81	637	444	p9
799	left	82	637	444	p9
800	left	83	637	444	p9
751	left	84	636	443	p9
752	left	85	636	443	p9
753	left	86	636	443	p9
754	left	87	636	443	p9
771	left	88	636	444	p9
772	left	89	636	444	p9
