frame	dist	x	y	xmin	xmax	ymin	ymax
2307	55.66	148.07	323.7	95.5	205.42	276.31	375.71
2308	56.4	145.47	323.11	93.5	203.65	276.09	375.58
2309	56.03	145.01	323.05	89.02	202.99	276.05	375.67
2310	56.68	144.22	322.97	87.08	202.47	273.6	375.44
2311	56.11	143.81	322.76	88.16	201.44	273.32	375.24
2312	56.19	143.18	322.44	89.62	200.26	272.88	375.15
2313	56.19	141.98	321.79	86.02	200.07	275.07	374.1
2314	56.34	141.9	321.73	85.6	199.92	272.1	373.78
2315	56.31	141.66	320.97	89.27	200.23	272.0	373.51
2316	56.67	141.6	321.0	88.3	200.25	272.0	373.51
2317	55.87	142.66	321.15	87.41	200.68	271.91	372.85
2318	55.99	143.28	320.9	87.28	200.87	274.47	372.79
2319	55.33	145.44	320.93	95.14	202.37	271.5	372.87
2321	54.23	147.97	321.42	96.5	203.45	273.0	373.29
2323	54.38	149.94	322.22	100.07	204.89	272.16	374.28
2324	54.03	151.71	322.76	101.22	205.25	275.0	374.48
2325	53.3	153.21	323.17	102.5	206.25	277.42	374.42
2326	53.9	154.44	323.36	105.15	208.39	273.24	375.34
2327	53.67	155.13	323.29	104.5	208.71	273.41	374.29
2328	54.07	155.07	323.43	102.7	209.24	277.96	375.43
2329	53.38	155.83	323.13	102.73	209.13	278.68	374.11
2330	53.66	156.45	323.39	103.62	209.11	278.43	374.35
2334	53.42	154.81	320.42	105.4	207.95	274.86	372.28
2335	53.53	153.88	319.73	105.2	208.23	272.56	371.14
2336	54.05	154.26	319.76	105.06	208.14	270.6	370.2
2337	54.42	153.09	318.32	102.57	207.73	272.62	369.19
2339	54.19	153.2	318.22	91.41	207.88	273.31	367.59
2340	53.04	153.84	317.71	102.11	208.02	273.41	368.72
2341	54.37	152.9	317.84	90.77	208.03	272.18	366.75
2342	53.75	153.31	317.08	100.74	207.91	272.31	367.66
2344	54.68	153.2	318.0	101.12	208.76	272.25	367.91
2345	54.61	153.79	318.33	101.19	208.94	272.0	370.09
2346	54.87	153.76	318.85	101.43	209.27	272.0	368.28
2348	55.46	154.61	319.11	100.6	211.07	272.52	368.19
2349	56.24	156.1	319.95	100.79	214.28	272.93	368.82
2350	56.01	157.95	319.13	105.08	216.57	271.4	369.39
2351	56.52	158.06	318.54	104.14	216.42	271.34	368.67
2352	56.67	157.27	318.41	103.63	216.17	270.98	368.41
2353	55.94	155.52	318.53	101.1	214.35	273.16	368.46
2354	56.35	151.43	318.19	96.29	210.6	270.26	368.67
2355	56.31	150.69	318.22	97.9	210.18	269.5	368.4
2356	56.36	149.86	317.42	97.35	209.79	267.96	367.34
2357	56.38	149.02	316.11	96.63	209.32	266.5	366.11
2358	55.99	148.08	314.68	94.95	208.06	266.5	365.15
2360	55.82	146.38	313.03	93.69	205.2	265.5	361.09
2361	55.98	146.05	312.65	93.42	205.2	264.32	361.09
2362	55.68	146.26	313.15	90.51	204.74	268.28	360.77
2363	55.88	146.28	313.05	89.77	204.83	266.5	361.38
2364	55.8	146.5	312.62	89.75	204.88	265.55	357.48
2365	55.49	146.46	312.68	93.71	204.72	267.35	360.26
2366	56.45	144.85	313.32	92.31	203.98	267.27	373.55
2367	55.71	144.6	312.82	91.39	203.44	267.55	361.16
2368	55.43	144.45	313.18	90.4	202.42	269.54	361.21
2369	55.77	143.3	313.19	89.63	201.91	269.75	360.52
2370	56.12	143.12	313.51	89.51	201.96	268.85	360.53
2371	56.5	143.51	314.94	89.21	202.98	270.8	361.65
2372	56.22	144.37	315.46	89.4	203.75	273.58	362.12
2373	56.46	145.01	316.35	89.71	204.73	272.61	361.2
2374	56.9	145.29	316.47	90.0	205.64	272.0	362.12
2375	56.68	145.78	316.77	89.62	206.26	273.78	363.22
2376	57.37	146.21	317.64	90.39	207.57	273.83	363.1
2377	57.8	147.6	318.38	91.16	208.7	274.13	363.27
2378	57.51	148.2	318.53	91.22	208.72	274.56	363.07
2379	57.94	148.83	319.1	91.47	209.41	275.01	362.92
2381	57.64	148.99	319.52	92.46	209.91	275.97	363.41
2382	57.78	148.94	319.76	92.42	209.99	275.86	363.39
2383	57.73	148.82	319.74	91.0	210.05	275.98	363.43
2384	57.75	146.38	319.86	88.23	207.6	275.81	364.18
2385	57.49	145.2	319.66	87.13	206.66	275.6	363.46
2386	57.19	143.84	319.05	85.74	205.13	275.39	362.32
2387	57.08	142.77	319.45	84.55	204.13	275.37	366.32
2388	56.86	142.01	318.78	85.43	203.1	275.35	358.06
2389	57.36	141.37	319.43	83.45	202.35	275.3	362.2
2390	57.45	140.09	319.97	82.71	200.97	275.56	362.14
2391	57.29	139.6	319.76	82.51	200.78	276.18	362.02
2392	57.74	138.86	320.21	81.08	200.48	276.47	362.49
2393	57.84	138.13	320.74	80.73	199.18	276.83	368.17
2394	57.63	137.34	320.87	79.74	198.74	277.26	364.59
2395	57.72	135.97	321.56	78.26	198.03	277.29	363.9
2396	57.81	135.56	321.87	77.79	196.91	277.48	364.43
2397	57.74	134.99	321.8	76.87	196.9	277.77	364.71
2398	57.74	134.66	322.21	76.4	196.68	278.09	365.1
2399	58.07	134.38	322.52	76.5	196.52	278.39	365.07
2400	58.08	134.2	322.69	76.22	196.58	278.4	364.86
2401	58.75	133.21	323.03	75.81	196.23	278.37	374.81
2402	58.29	133.17	322.57	74.65	195.91	277.74	365.02
2403	58.43	132.18	322.23	72.65	194.74	277.21	364.14
2404	58.54	131.02	321.69	72.19	193.56	276.62	364.42
2405	58.74	129.65	321.21	69.94	192.22	275.88	364.63
2406	58.54	128.07	320.45	68.65	190.57	274.54	364.33
2407	58.42	124.06	319.02	63.76	186.51	272.47	364.0
2408	58.59	121.75	318.77	61.09	184.51	271.5	363.33
2409	58.54	119.5	318.4	58.82	182.8	271.24	363.57
2410	58.61	117.31	318.36	56.29	180.23	270.92	364.37
2411	58.55	115.36	318.49	54.68	178.23	270.87	364.27
2412	58.55	112.01	319.38	51.91	175.14	271.8	365.56
2413	58.5	110.68	319.81	50.74	174.35	272.61	365.64
2414	57.99	109.63	320.18	50.98	172.52	273.42	365.77
2415	58.16	108.52	320.53	50.05	171.25	273.75	365.94
2416	58.18	106.94	320.81	49.66	169.54	274.99	366.42
2417	58.27	105.22	320.96	47.26	167.49	275.04	366.58
2418	57.97	100.79	320.09	41.76	162.83	273.64	365.88
2419	58.03	98.61	319.27	41.52	160.28	271.99	365.54
2420	58.37	96.17	318.27	33.5	158.55	271.57	364.56
2421	57.89	94.66	317.19	33.25	156.32	270.51	363.79
2422	58.05	93.12	315.64	28.89	155.21	269.4	363.26
2423	57.91	92.36	314.63	34.5	154.39	268.28	362.35
2424	57.85	91.23	313.26	33.71	152.84	266.37	361.5
2426	58.11	91.58	313.37	33.43	154.12	265.67	361.59
2428	58.55	96.28	313.72	36.92	158.41	267.49	361.43
2429	58.76	103.27	316.25	44.0	165.69	269.31	362.5
2430	58.7	106.89	317.87	48.02	169.33	271.62	363.14
2431	58.67	110.58	319.54	51.46	173.4	273.32	364.32
2432	59.45	113.98	321.34	40.33	176.73	274.8	366.25
2433	58.73	117.81	322.62	58.69	180.31	276.75	368.56
2434	58.71	120.98	323.84	62.97	182.86	278.51	368.86
2435	58.41	124.2	324.71	66.01	186.59	280.39	368.12
2436	58.59	128.68	326.15	70.66	190.48	281.77	369.15
2437	58.44	130.16	326.47	72.08	191.8	282.26	369.2
2438	58.61	131.16	326.81	73.09	192.44	282.38	370.03
2439	58.5	131.92	326.94	73.9	192.94	282.8	370.19
2440	58.16	132.64	326.88	74.75	194.38	282.88	369.88
2441	58.37	133.64	327.11	74.5	195.28	282.61	370.41
2442	58.34	135.6	327.48	77.35	197.26	282.67	371.05
2443	58.35	136.08	327.6	77.47	197.6	282.72	371.1
2444	58.93	136.29	327.97	70.36	197.74	282.57	372.81
2445	58.37	136.5	327.59	77.58	198.04	282.58	371.66
2446	58.34	136.66	327.36	77.61	198.41	282.11	371.65
2447	59.04	136.75	327.37	76.79	207.43	281.74	371.74
2448	58.23	136.18	326.45	78.87	198.97	280.36	372.19
2449	58.29	135.4	325.89	75.45	199.05	278.87	372.16
2450	58.3	135.34	325.83	75.38	199.04	278.76	372.22
2451	58.32	135.3	325.72	74.86	199.16	278.65	372.22
2452	58.29	135.26	325.61	74.56	198.6	278.33	372.16
2453	58.15	135.35	325.46	77.85	198.13	278.12	372.14
2454	57.92	134.41	324.35	74.89	196.64	278.05	370.86
2455	57.86	133.26	323.42	74.34	195.04	277.08	370.19
2456	57.67	131.73	322.32	73.18	194.02	275.78	368.65
2457	57.34	129.96	320.95	73.21	191.22	274.04	368.29
2458	57.59	128.09	320.22	70.0	189.51	272.45	367.4
2459	57.41	126.23	318.83	68.18	187.54	271.27	366.52
2460	56.97	123.37	316.86	65.09	184.6	269.92	364.21
2461	57.03	122.03	315.7	62.63	182.87	268.13	362.89
2462	56.88	120.82	314.47	59.77	182.13	267.34	362.67
2463	55.97	119.89	313.06	62.55	180.97	263.93	360.9
2464	56.61	118.54	312.51	59.36	179.77	263.11	360.74
2465	56.32	117.54	311.53	59.04	178.78	261.75	359.48
2466	55.74	116.58	309.89	58.02	177.78	261.67	356.03
2467	55.34	115.98	308.96	60.73	176.69	260.86	355.95
2468	54.98	115.47	308.06	61.14	175.65	260.18	354.49
2469	54.69	114.64	306.92	60.58	174.87	259.81	353.57
2470	54.64	113.79	306.2	55.92	173.8	258.26	354.12
2471	54.8	112.4	304.79	56.7	172.86	258.77	351.43
2472	53.93	111.6	302.86	58.24	170.95	255.93	350.14
2473	53.29	111.17	302.55	55.38	169.46	255.5	348.56
2474	53.15	111.01	301.82	54.9	169.44	255.0	346.52
2475	52.59	111.06	301.0	58.26	168.93	254.56	345.94
2476	52.38	110.85	300.35	55.91	168.55	254.56	340.38
2477	53.54	110.68	299.89	56.0	168.41	256.26	367.48
2478	53.3	110.59	299.28	50.68	168.72	257.62	343.82
2479	52.97	110.47	299.32	50.59	168.53	254.99	343.57
2480	52.63	110.31	299.48	57.3	168.33	254.84	342.79
2481	52.09	110.86	298.3	58.1	167.94	253.5	343.19
2482	52.0	109.84	298.2	53.96	167.1	256.19	342.02
2483	52.89	109.36	296.64	51.95	166.85	253.71	341.23
2484	53.37	106.69	296.05	48.34	164.61	253.05	339.76
2485	51.91	105.5	295.03	53.67	162.98	251.57	337.8
2486	53.2	104.41	295.31	51.98	161.25	251.75	337.92
2487	52.41	103.06	295.27	51.45	160.33	249.83	339.12
2488	52.67	101.29	294.42	48.87	159.43	251.67	339.22
2489	52.69	100.19	295.05	47.73	157.51	244.23	339.52
2490	52.15	99.2	294.73	46.99	157.52	249.47	339.22
2491	52.44	98.18	294.57	45.95	156.59	249.88	339.71
2494	54.1	99.04	295.96	25.38	157.73	249.66	338.79
2495	51.94	104.73	296.12	50.94	162.34	251.85	337.21
2496	52.23	107.6	296.16	54.48	165.6	250.82	338.65
2497	51.94	111.75	296.07	57.5	168.9	251.71	339.85
2498	51.97	116.18	297.32	63.0	172.9	252.07	340.53
2501	51.65	132.62	299.0	78.74	188.22	259.8	337.49
2503	50.46	138.19	300.37	89.5	194.69	262.49	353.96
2504	50.81	141.96	300.19	89.0	198.06	266.25	339.5
2505	51.49	145.25	300.22	92.49	202.35	263.34	341.48
2507	51.35	153.48	300.99	100.2	209.24	261.31	338.98
2508	52.26	160.38	302.76	105.0	216.76	262.51	341.48
2509	52.63	164.34	303.15	110.29	220.61	263.9	343.9
2510	53.17	167.31	304.08	108.07	223.89	266.15	346.14
2511	52.48	170.08	305.47	117.0	226.43	266.93	344.1
2512	53.3	173.05	305.08	120.0	230.21	264.4	346.35
2514	52.31	180.97	307.34	128.0	237.55	269.98	359.51
2515	51.99	184.39	309.38	130.76	241.34	269.15	348.21
2516	52.6	187.96	309.37	135.0	244.96	270.65	348.55
2519	51.46	202.15	312.64	150.26	259.9	271.28	354.2
2520	52.25	205.22	314.06	151.98	262.08	270.68	354.66
2521	53.11	208.67	315.51	155.0	264.98	276.14	350.0
2522	52.13	212.31	315.04	157.88	268.05	277.17	344.81
2523	53.14	214.34	316.23	159.88	270.45	277.42	355.5
2524	52.65	216.26	316.84	162.39	272.62	277.29	355.24
2525	52.69	219.09	318.08	165.29	276.57	278.75	349.2
2526	53.76	220.82	318.84	167.28	277.85	279.88	358.0
2527	53.31	222.34	318.74	169.42	279.02	280.17	358.74
2528	52.35	225.07	318.95	172.0	281.83	280.34	361.15
2529	52.92	227.94	319.42	173.86	284.78	280.37	361.05
2530	53.33	230.03	320.23	176.54	286.87	281.61	362.24
2531	52.69	235.29	321.97	180.85	292.16	282.49	359.5
2532	53.28	238.25	323.46	184.05	294.54	282.36	359.5
2533	52.66	241.38	323.36	186.79	297.71	284.43	359.0
2534	52.56	244.25	324.29	189.3	299.55	284.38	361.0
2535	53.13	246.25	324.68	191.74	302.47	284.61	362.0
2536	53.65	248.1	324.82	193.36	304.28	285.9	363.0
2537	53.27	252.11	325.96	197.28	307.87	288.69	369.35
2538	52.93	252.92	325.82	198.75	309.79	287.03	364.0
2539	53.85	253.57	326.0	198.72	310.54	283.0	368.1
2540	54.04	254.79	326.78	199.72	312.97	287.24	367.65
2541	53.37	255.59	325.51	199.57	312.71	288.15	368.15
2542	52.81	256.39	325.71	201.16	312.37	287.57	364.0
2543	53.76	258.65	325.38	195.91	317.53	284.86	363.0
2544	53.92	260.71	324.46	200.24	318.99	283.54	362.5
2546	53.19	265.45	322.36	204.17	323.35	282.73	360.5
2547	53.18	267.46	322.39	206.3	325.26	282.71	361.0
2548	54.42	270.94	323.52	210.05	329.38	282.44	360.31
2549	53.63	273.0	324.49	217.59	331.14	282.58	361.0
2550	53.98	274.39	323.5	210.05	331.72	282.24	361.08
2551	52.64	274.96	323.7	219.84	332.49	282.8	359.19
2552	52.69	275.1	323.63	220.32	333.22	282.75	360.53
2553	52.63	275.65	323.28	220.35	333.03	282.77	358.34
2554	52.69	276.41	323.03	221.13	335.25	281.58	359.32
2555	53.72	276.72	322.52	221.13	335.2	282.04	360.93
2556	53.26	277.25	322.45	221.56	333.94	281.66	364.78
2557	53.46	278.12	323.53	212.12	335.58	281.78	364.5
2558	51.82	280.37	322.6	223.16	338.58	280.76	364.5
2560	52.62	286.25	323.56	230.83	344.17	279.86	368.2
2561	53.17	288.28	324.83	233.55	346.04	282.68	363.0
2562	53.46	290.1	326.26	235.43	347.61	280.62	365.35
2563	53.4	292.24	327.27	237.24	349.68	283.87	364.19
2565	53.39	295.89	328.31	239.02	354.03	290.12	362.3
2566	53.59	297.44	329.66	240.65	355.23	289.45	372.19
2567	53.26	301.31	330.31	244.6	359.21	289.72	373.3
2568	52.73	302.43	330.69	246.33	361.25	292.63	373.27
2569	53.52	304.41	331.08	247.82	362.31	292.67	373.37
2570	54.02	305.91	329.88	248.93	363.51	290.94	372.21
2571	53.56	306.57	329.02	251.2	364.0	290.58	373.33
2572	53.47	307.06	328.61	251.45	364.79	288.43	371.93
2573	53.31	307.99	327.86	252.74	365.66	290.08	371.24
2574	53.43	307.95	327.3	253.08	366.06	290.11	371.22
2575	53.61	308.36	327.49	255.73	366.45	289.73	370.3
2576	53.58	308.37	327.2	253.44	366.73	289.73	368.85
2577	53.67	309.16	327.5	254.06	367.62	289.7	368.06
2578	53.33	310.27	329.85	255.04	367.67	290.78	369.43
2579	53.74	311.56	330.12	256.41	369.72	291.18	370.35
2580	53.41	312.66	330.61	257.97	371.49	292.59	370.2
2581	53.51	314.45	330.44	257.43	371.96	289.67	370.38
2582	53.85	316.08	330.72	260.55	375.34	289.2	371.64
2584	54.18	323.41	332.27	266.97	381.37	294.17	373.02
2585	53.89	325.82	332.87	270.7	383.64	294.24	377.58
2586	54.34	328.67	333.77	273.97	385.91	294.75	378.15
2587	55.47	330.66	334.76	258.32	388.84	293.86	382.87
2588	55.33	333.43	334.61	262.16	389.24	295.97	383.33
2589	54.33	335.55	334.39	279.5	392.42	295.87	374.82
2590	54.39	338.26	333.93	280.88	395.74	295.12	375.14
2591	54.7	338.82	333.47	281.6	395.98	292.56	376.14
2592	54.49	339.31	333.99	281.26	396.61	294.28	373.37
2593	54.59	339.89	333.81	281.4	397.55	294.18	373.4
2594	54.17	340.64	333.36	282.86	396.58	294.55	373.18
2595	54.32	341.1	333.1	283.74	399.12	292.69	374.11
2596	53.6	342.22	335.35	286.65	400.35	296.23	376.53
2597	54.33	342.5	335.51	285.13	400.41	296.62	376.53
2598	53.59	342.87	336.55	287.57	401.59	294.15	377.08
2599	53.76	343.36	336.94	287.95	402.09	297.76	376.21
2600	53.84	344.46	337.56	287.2	403.84	299.12	380.71
2601	53.33	346.18	338.54	290.42	405.68	299.61	377.67
2602	53.89	350.44	339.39	295.7	408.17	300.77	379.56
2603	54.06	352.99	339.98	297.43	409.68	300.63	378.81
2604	54.07	355.84	340.24	299.71	411.27	301.4	376.5
2605	54.18	358.31	340.51	303.6	414.76	303.83	393.69
2606	53.7	361.23	339.67	306.55	415.87	302.28	375.89
2607	53.12	365.35	339.3	311.28	421.48	301.91	377.95
2608	53.04	366.94	339.02	312.61	422.26	302.19	375.46
2611	53.62	371.35	339.3	316.56	426.2	302.72	379.15
2612	53.38	372.56	339.42	317.44	427.87	302.75	378.19
2614	52.21	374.33	339.79	320.15	432.19	302.51	387.81
2615	53.35	375.61	339.37	319.4	432.73	302.31	378.01
2616	53.48	376.71	339.28	322.17	433.01	302.48	378.92
2617	52.61	377.83	338.72	323.34	434.29	301.01	376.46
2619	53.54	382.53	339.5	326.61	438.13	297.89	376.62
2622	54.1	387.02	339.06	332.68	442.25	301.44	376.74
2624	53.68	389.23	339.88	334.04	444.64	300.74	380.48
2625	53.61	390.78	340.23	334.5	445.66	301.82	378.0
2628	52.67	395.25	340.57	341.0	451.16	302.79	377.68
2629	52.81	396.53	341.25	342.56	451.66	301.79	379.86
2630	53.08	398.24	340.44	343.53	453.0	301.65	379.21
2635	53.17	405.82	337.95	351.6	460.5	299.63	374.52
2642	53.62	409.13	337.64	354.77	463.54	300.75	377.44
2644	52.82	409.28	337.17	355.25	463.47	300.79	378.08
2648	51.93	410.84	335.87	356.08	463.39	295.39	373.52
2649	52.36	413.21	335.02	359.33	466.36	299.19	374.81
2650	51.12	414.47	333.46	361.19	468.07	294.8	370.7
2651	51.2	416.02	333.72	354.53	469.0	296.77	375.01
2652	52.38	417.1	334.06	366.0	472.36	294.71	373.66
2661	50.06	428.72	329.45	375.13	478.08	291.48	365.5
2666	48.73	433.75	329.46	380.75	485.02	292.32	363.09
2669	49.96	437.04	329.64	378.38	489.17	291.83	371.0
2807	46.59	304.92	312.53	252.69	355.12	279.17	346.24
2811	46.96	299.68	312.74	248.19	356.64	276.39	343.37
2813	46.6	296.93	311.42	244.03	348.93	276.59	349.69
2816	46.89	290.85	310.96	229.74	343.54	276.47	345.5
2817	47.03	288.6	311.6	231.85	341.41	275.91	346.5
2818	47.5	286.76	310.97	230.62	338.61	277.37	348.38
2820	46.31	285.78	311.0	235.0	339.51	278.84	348.81
2821	48.32	284.58	310.92	233.38	337.7	274.89	345.16
2823	48.81	285.95	312.38	231.52	341.68	275.06	348.5
2827	49.06	284.09	310.93	225.69	337.9	278.5	348.33
2828	48.36	282.96	310.03	225.77	337.7	277.48	351.61
2829	48.97	281.59	310.78	223.7	337.65	276.31	345.0
2830	48.97	280.22	309.96	221.68	334.87	276.38	347.2
2831	49.07	279.52	309.46	221.16	330.06	275.0	349.47
2832	50.37	276.0	310.87	218.08	329.34	277.38	349.58
2833	50.0	272.82	309.49	221.95	328.37	274.77	351.25
2834	50.58	269.87	309.11	218.45	332.01	276.24	351.35
2835	49.71	266.94	309.48	216.68	319.2	276.11	351.59
2836	49.89	265.58	309.25	214.27	324.86	275.96	355.15
2837	49.79	263.83	309.3	213.02	315.92	275.19	347.5
2838	50.28	260.37	308.93	202.88	314.21	279.21	347.0
2839	49.35	257.76	308.59	201.18	317.03	276.0	345.68
2840	50.24	257.83	309.85	202.35	307.32	275.76	346.02
2841	49.98	255.97	309.65	202.19	305.71	275.84	351.37
2842	49.79	254.83	309.1	200.77	304.82	275.51	344.0
2843	50.35	252.9	308.62	194.85	309.22	275.64	345.38
2844	49.25	251.84	308.57	196.39	308.39	273.98	347.11
2845	49.27	251.57	308.32	196.53	310.43	273.83	345.9
2846	49.33	250.63	309.22	193.38	306.73	270.5	346.36
2847	49.72	248.91	308.08	193.39	305.97	274.0	348.29
2848	49.81	248.49	308.39	195.78	309.01	273.77	345.99
2849	49.2	246.87	307.91	194.43	299.9	274.32	346.28
2850	49.47	246.62	307.65	192.7	298.21	276.84	345.58
2851	48.24	247.39	308.76	200.42	300.01	276.04	350.97
2852	47.4	246.56	309.36	200.56	295.0	278.67	346.84
2853	49.16	246.0	309.38	190.86	294.5	274.58	344.08
2854	47.59	246.43	309.51	195.61	294.5	274.7	351.39
2855	47.67	246.3	310.35	194.7	300.94	275.76	351.26
2856	48.35	246.32	310.55	192.1	301.34	271.72	351.42
2857	48.51	246.41	311.09	191.62	301.26	278.67	352.39
2858	47.95	246.09	312.22	192.52	297.33	278.56	353.08
2860	46.34	246.93	312.23	197.2	295.65	276.19	349.27
2861	47.34	246.47	313.05	198.83	295.86	274.16	348.95
2862	47.3	246.14	312.75	193.75	296.73	279.5	349.0
2863	47.45	246.37	313.03	194.58	296.8	282.46	348.5
2864	46.81	246.55	313.16	194.79	295.5	280.7	349.3
2865	47.2	246.69	313.03	195.34	295.9	280.99	346.0
2866	46.32	246.26	313.6	198.23	294.65	281.52	350.0
2867	46.13	244.06	313.43	198.23	299.33	279.35	349.12
2868	47.09	242.6	313.38	195.27	296.64	282.0	349.32
2869	45.87	242.94	313.74	199.74	289.5	284.68	349.0
2871	47.14	240.53	313.9	192.25	296.04	280.49	350.0
2874	45.0	232.12	316.92	183.35	280.84	285.39	352.7
2875	44.27	231.36	318.16	186.95	283.29	289.5	345.18
2878	45.33	221.69	313.78	177.7	270.5	285.91	349.84
2879	44.9	219.89	311.92	180.6	264.0	281.34	349.0
2880	43.69	217.09	311.45	177.81	261.0	279.36	350.53
2896	41.19	182.47	302.65	137.0	222.05	267.26	338.5
2897	40.94	182.31	303.3	144.2	230.34	275.69	339.5
2900	42.62	181.21	303.87	125.71	229.46	275.31	344.27
2903	43.01	181.08	302.61	138.48	229.8	255.29	342.8
2906	41.84	181.15	302.81	139.61	231.2	272.17	335.58
2907	41.07	182.31	303.17	144.54	223.45	267.36	338.54
2912	41.48	184.88	303.3	142.68	234.27	276.22	334.13
2917	41.11	187.33	301.96	143.05	236.6	273.5	335.47
2955	45.24	169.0	313.95	122.18	217.46	278.84	367.98
2956	44.68	170.14	313.88	124.68	216.12	278.83	351.0
2959	44.95	164.49	314.64	121.82	212.37	274.22	351.5
2960	45.47	162.59	314.86	119.79	211.05	274.72	349.57
2961	45.14	161.65	315.13	116.87	208.93	277.17	345.53
2963	45.05	157.0	315.93	114.15	205.72	275.28	350.25
2964	45.68	156.61	317.52	113.7	204.51	282.5	356.66
2965	46.57	154.45	318.34	111.0	203.5	282.3	351.49
2966	46.69	153.82	318.91	112.61	201.86	279.21	358.48
2967	46.7	153.42	320.0	110.0	200.95	279.15	358.43
2970	47.5	152.86	320.88	103.65	201.62	280.37	356.18
2971	48.45	151.95	321.53	102.4	200.84	283.34	360.25
2972	48.0	150.94	321.31	103.13	200.07	280.72	359.94
2973	50.38	149.52	321.04	99.37	200.15	279.66	367.3
2974	49.08	149.93	321.71	98.55	199.24	280.1	363.23
2975	48.77	148.53	321.63	100.13	199.72	279.15	360.85
2976	48.5	148.84	321.24	100.45	198.37	279.17	361.5
2977	48.68	149.46	322.15	99.57	198.37	278.13	362.69
2978	47.96	148.66	321.49	99.59	198.12	278.23	362.82
2979	49.64	146.65	322.49	101.5	198.02	284.84	359.5
2980	48.42	147.4	322.55	102.0	197.4	284.8	362.13
2981	49.09	146.43	321.95	95.19	197.03	284.62	362.15
2982	48.43	147.28	322.94	96.74	197.15	284.78	361.47
2983	47.13	146.73	323.43	100.03	196.42	286.5	358.33
2984	48.58	146.11	323.57	96.24	196.65	285.68	360.24
2985	48.37	146.37	322.74	95.53	196.66	286.48	360.14
2987	49.32	146.52	323.74	99.93	195.0	286.5	377.84
2988	49.34	146.14	324.34	94.05	195.19	285.78	361.0
2990	48.7	145.05	323.39	100.97	193.65	287.04	364.2
2991	48.72	144.45	323.35	100.84	192.66	287.29	362.52
2992	47.81	140.66	321.97	99.45	190.34	285.79	363.18
2993	48.54	139.68	322.02	96.58	189.04	280.16	362.51
2994	50.19	136.93	323.27	81.74	188.08	283.97	364.19
2995	48.51	138.34	322.89	94.93	187.63	285.34	362.5
2996	50.61	135.42	321.83	92.54	187.05	283.15	358.0
2997	50.61	134.04	322.29	88.5	185.08	282.76	363.63
2998	49.46	132.42	321.49	90.01	183.8	282.37	363.75
2999	50.43	132.0	321.59	90.62	183.57	282.44	362.5
3000	51.57	131.54	322.38	88.0	183.74	282.45	360.95
3001	51.63	131.57	322.35	79.92	183.5	282.59	362.3
3002	52.14	131.4	321.41	76.67	183.16	262.18	364.15
3003	50.98	130.6	323.07	75.88	183.27	285.85	364.59
3004	51.47	131.85	324.48	85.49	184.53	285.92	366.08
3005	50.92	133.47	326.07	83.46	184.85	288.11	365.21
3006	51.85	133.15	326.01	85.09	185.3	286.31	368.52
3007	51.15	134.41	326.83	87.28	186.21	286.32	366.29
3008	52.15	134.83	327.15	83.89	186.93	287.67	367.09
3009	52.68	135.39	328.13	80.97	187.97	288.78	369.42
3010	52.88	135.17	329.53	78.6	187.39	289.25	369.27
3011	52.25	135.81	328.65	78.79	188.1	289.78	369.15
3012	51.94	135.56	329.04	79.72	188.13	290.7	369.15
3013	51.71	136.06	328.73	80.36	188.13	289.96	368.77
3014	52.37	135.6	329.5	78.39	188.33	290.45	368.75
3015	52.02	135.42	329.26	79.48	187.99	290.51	369.25
3016	51.56	135.24	328.93	80.62	186.94	289.85	368.96
3017	52.11	133.59	329.97	78.97	185.85	289.77	386.65
3018	51.59	133.88	329.19	80.14	184.75	289.63	369.22
3019	51.56	133.08	328.94	79.77	184.78	289.92	369.3
3020	51.61	131.62	328.63	78.09	183.18	288.66	369.15
3021	51.27	131.37	328.2	77.15	182.87	290.9	368.96
3022	51.66	130.65	327.45	83.4	182.1	288.78	368.7
3023	51.41	129.86	327.53	87.77	182.11	289.23	368.73
3024	51.38	129.97	327.54	87.75	181.45	289.54	368.68
3025	51.61	129.21	328.16	77.09	181.82	291.13	369.02
3026	51.05	131.74	329.49	81.23	183.25	291.64	372.17
3027	51.86	132.09	331.03	77.75	184.23	291.31	371.95
3028	50.87	133.85	332.09	84.4	184.26	293.74	373.98
3029	51.16	134.23	332.45	84.42	185.49	294.55	373.75
3030	51.82	134.55	333.32	84.99	186.69	294.88	374.5
3031	52.55	134.85	333.36	85.88	187.19	293.22	374.7
3032	52.68	135.97	333.34	84.42	187.76	295.69	376.28
3033	52.32	137.04	333.34	86.85	188.29	294.04	379.15
3034	52.38	136.55	333.28	85.29	188.19	294.13	372.71
3035	51.9	137.19	333.07	85.1	188.27	294.49	371.97
3036	52.08	137.17	332.84	85.04	188.04	294.45	371.8
3037	52.06	136.81	332.51	83.18	187.97	293.5	371.83
3038	52.17	135.92	332.21	83.4	187.15	294.53	371.71
3039	53.1	134.61	332.14	88.78	186.12	293.66	376.19
3040	52.45	133.41	331.68	88.84	184.88	293.42	374.2
3041	52.24	133.04	330.92	83.67	183.9	293.55	374.45
3042	52.16	131.89	330.88	83.02	182.76	292.95	374.25
3043	51.72	130.73	330.09	82.51	181.04	292.65	374.12
3044	51.19	130.33	330.0	85.5	179.72	291.61	374.41
3045	51.38	127.59	329.09	79.35	177.24	290.6	371.06
