667,152.015,108.918,86.234,189.391
668,151.755,108.225,85.993,189.189
669,150.986,107.305,85.831,188.955
670,149.809,106.136,85.492,188.538
671,147.646,103.788,85.068,187.830
672,145.931,101.867,84.572,187.218
673,144.810,100.612,84.298,186.816
674,144.611,100.212,84.229,186.714
675,143.868,99.531,84.067,186.473
676,143.208,99.256,84.082,186.334
677,142.920,99.171,84.156,186.268
678,143.420,99.766,84.550,186.468
679,143.687,100.112,84.762,186.592
680,145.008,101.196,85.209,187.003
681,146.246,102.141,85.630,187.401
682,148.435,103.996,86.485,188.085
683,150.297,105.600,87.272,188.658
684,152.113,107.520,88.089,189.284
685,152.669,108.231,88.452,189.500
686,153.262,109.128,88.725,189.702
687,153.288,109.394,88.866,189.729
688,153.193,109.167,89.119,189.643
689,153.253,109.118,89.379,189.617
690,153.204,109.139,89.666,189.592
691,153.030,109.072,89.823,189.530
692,152.253,108.544,89.723,189.275
693,150.053,107.204,89.392,188.569
694,149.246,106.885,89.314,188.321
695,147.912,105.870,88.814,187.808
696,146.619,105.049,88.575,187.379
697,145.613,104.477,88.586,187.095
698,145.006,104.545,88.840,187.014
699,145.078,104.714,89.047,187.089
700,145.344,105.294,89.337,187.264
701,145.746,105.970,89.698,187.486
702,146.278,106.634,90.027,187.715
703,146.897,107.243,90.329,187.929
704,147.617,108.131,90.764,188.235
705,147.778,108.418,90.804,188.268
706,147.775,108.521,90.790,188.231
707,147.389,108.194,90.601,188.061
708,145.229,107.557,90.345,187.435
709,144.625,107.070,90.052,187.235
710,144.459,107.129,90.172,187.205
711,144.282,107.157,90.256,187.175
712,144.397,107.458,90.488,187.282
713,144.384,107.735,90.669,187.331
714,144.367,108.164,90.973,187.447
715,144.424,108.521,91.206,187.546
716,144.844,109.125,91.593,187.780
717,145.445,109.563,91.907,187.981
718,145.468,109.614,91.916,187.982
719,144.940,109.569,91.828,187.847
720,144.384,109.417,91.814,187.741
721,143.434,109.101,91.652,187.473
722,142.888,108.753,91.614,187.273
723,142.162,109.036,92.061,187.201
724,142.417,109.359,92.394,187.327
725,142.812,109.924,92.765,187.512
726,143.301,110.463,93.025,187.670
727,142.818,110.150,92.675,187.477
728,141.712,109.498,92.164,187.138
729,139.423,108.463,91.477,186.537
730,138.584,107.915,91.162,186.285
731,136.867,106.582,90.539,185.768
732,134.543,105.168,89.919,185.126
733,132.662,103.789,89.389,184.607
734,131.502,102.846,88.946,184.253
735,130.665,101.907,88.668,183.991
736,129.954,101.143,88.328,183.742
737,129.430,100.697,88.031,183.543
738,127.233,99.692,87.586,182.881
739,127.325,99.582,87.447,182.834
740,127.156,99.471,87.370,182.739
741,126.998,99.628,87.496,182.774
742,126.884,99.723,87.696,182.812
743,127.230,100.179,87.989,183.024
744,127.663,100.723,88.318,183.233
745,128.105,101.303,88.550,183.438
746,128.286,101.740,88.646,183.525
747,128.800,102.310,88.818,183.691
748,128.874,102.428,88.839,183.689
749,129.196,102.695,88.961,183.794
750,129.086,102.549,88.947,183.769
751,129.581,102.847,89.004,183.897
752,130.011,102.570,88.932,183.918
753,130.042,101.934,88.636,183.798
754,129.783,101.731,88.448,183.700
755,129.411,101.320,88.152,183.511
756,128.626,100.524,87.778,183.163
757,127.963,100.042,87.474,182.930
758,126.997,99.321,87.007,182.565
759,126.333,98.740,86.701,182.318
760,125.255,97.745,86.387,181.970
761,124.836,97.154,86.133,181.795
762,123.930,96.514,85.852,181.487
763,123.739,96.299,85.773,181.438
764,123.016,95.731,85.499,181.176
765,122.678,95.596,85.387,181.088
766,122.378,95.439,85.340,180.991
767,122.314,95.528,85.407,181.040
768,121.384,95.213,85.312,180.814
769,121.570,95.182,85.230,180.855
770,121.558,95.065,85.111,180.813
771,121.927,95.123,85.143,180.918
772,121.742,94.854,84.985,180.844
773,121.913,94.668,84.906,180.830
774,121.641,94.209,84.614,180.657
775,121.253,93.825,84.430,180.501
776,120.686,93.418,84.206,180.314
777,120.113,92.889,83.946,180.078
778,119.354,92.508,83.671,179.800
