	camera	frame	cX	cY	pulse
400	left	49	608	155	p5
401	left	50	608	155	p5
402	left	51	608	155	p5
403	left	52	608	155	p5
404	left	53	608	155	p5
405	left	54	608	155	p5
406	left	55	608	155	p5
407	left	56	608	155	p5
408	left	57	608	155	p5
409	left	58	608	155	p5
410	left	59	608	155	p5
411	left	60	608	155	p5
435	left	61	608	156	p5
436	left	62	608	156	p5
437	left	63	608	156	p5
438	left	64	608	156	p5
412	left	65	608	155	p5
413	left	66	608	155	p5
414	left	67	608	155	p5
415	left	68	608	155	p5
416	left	69	608	155	p5
417	left	70	608	155	p5
418	left	71	608	155	p5
419	left	72	608	155	p5
420	left	73	608	155	p5
421	left	74	608	155	p5
422	left	75	608	155	p5
423	left	76	608	155	p5
424	left	77	608	155	p5
425	left	78	608	155	p5
426	left	79	608	155	p5
439	left	80	608	156	p5
440	left	81	608	156	p5
441	left	82	608	156	p5
442	left	83	608	156	p5
427	left	84	608	155	p5
428	left	85	608	155	p5
429	left	86	608	155	p5
430	left	87	608	155	p5
447	left	1	612	189	p6
504	left	2	612	190	p6
505	left	3	612	190	p6
506	left	4	612	190	p6
507	left	5	612	190	p6
448	left	6	612	189	p6
449	left	7	612	189	p6
450	left	8	612	189	p6
451	left	9	612	189	p6
452	left	10	612	189	p6
453	left	11	612	189	p6
454	left	12	612	189	p6
455	left	13	612	189	p6
456	left	14	612	189	p6
457	left	15	612	189	p6
458	left	16	612	189	p6
459	left	17	612	189	p6
460	left	22	612	189	p6
461	left	23	612	189	p6
462	left	24	612	189	p6
463	left	25	612	189	p6
464	left	34	612	189	p6
465	left	35	612	189	p6
466	left	36	612	189	p6
467	left	37	612	189	p6
468	left	38	612	189	p6
469	left	39	612	189	p6
470	left	40	612	189	p6
471	left	41	612	189	p6
472	left	42	612	189	p6
473	left	43	612	189	p6
474	left	44	612	189	p6
475	left	45	612	189	p6
476	left	46	612	189	p6
477	left	47	612	189	p6
478	left	48	612	189	p6
479	left	49	612	189	p6
443	left	50	611	189	p6
444	left	51	611	189	p6
445	left	52	611	189	p6
446	left	53	611	189	p6
480	left	54	612	189	p6
481	left	55	612	189	p6
482	left	56	612	189	p6
483	left	57	612	189	p6
484	left	58	612	189	p6
485	left	59	612	189	p6
486	left	60	612	189	p6
512	left	61	613	189	p6
513	left	62	613	189	p6
514	left	63	613	189	p6
515	left	64	613	189	p6
516	left	65	613	189	p6
517	left	66	613	189	p6
518	left	67	613	189	p6
519	left	68	613	189	p6
487	left	69	612	189	p6
488	left	70	612	189	p6
489	left	71	612	189	p6
508	left	72	612	190	p6
509	left	73	612	190	p6
510	left	74	612	190	p6
511	left	75	612	190	p6
490	left	76	612	189	p6
491	left	77	612	189	p6
492	left	78	612	189	p6
493	left	79	612	189	p6
494	left	80	612	189	p6
495	left	81	612	189	p6
496	left	82	612	189	p6
497	left	83	612	189	p6
498	left	84	612	189	p6
499	left	85	612	189	p6
500	left	86	612	189	p6
501	left	87	612	189	p6
502	left	88	612	189	p6
503	left	89	612	189	p6
562	left	1	616	224	p7
563	left	2	616	224	p7
564	left	3	616	224	p7
565	left	4	616	224	p7
566	left	5	616	224	p7
567	left	6	616	224	p7
568	left	7	616	224	p7
569	left	8	616	224	p7
570	left	9	616	224	p7
554	left	10	616	223	p7
555	left	11	616	223	p7
556	left	12	616	223	p7
557	left	13	616	223	p7
520	left	14	615	223	p7
521	left	15	615	223	p7
522	left	16	615	223	p7
523	left	17	615	223	p7
571	left	18	616	224	p7
572	left	19	616	224	p7
573	left	20	616	224	p7
574	left	21	616	224	p7
524	left	22	615	224	p7
525	left	23	615	224	p7
526	left	24	615	224	p7
527	left	25	615	224	p7
528	left	26	615	224	p7
529	left	27	615	224	p7
530	left	28	615	224	p7
531	left	29	615	224	p7
575	left	30	616	224	p7
576	left	31	616	224	p7
577	left	32	616	224	p7
578	left	33	616	224	p7
532	left	34	615	224	p7
533	left	35	615	224	p7
534	left	36	615	224	p7
535	left	37	615	224	p7
579	left	38	616	224	p7
580	left	39	616	224	p7
581	left	40	616	224	p7
582	left	41	616	224	p7
536	left	42	615	224	p7
537	left	43	615	224	p7
538	left	44	615	224	p7
539	left	45	615	224	p7
583	left	46	616	224	p7
584	left	47	616	224	p7
585	left	48	616	224	p7
586	left	49	616	224	p7
558	left	50	616	223	p7
559	left	51	616	223	p7
560	left	52	616	223	p7
561	left	53	616	223	p7
540	left	54	615	224	p7
541	left	55	615	224	p7
542	left	56	615	224	p7
587	left	57	616	224	p7
588	left	58	616	224	p7
589	left	59	616	224	p7
590	left	60	616	224	p7
591	left	61	616	224	p7
592	left	62	616	224	p7
593	left	63	616	224	p7
594	left	64	616	224	p7
595	left	65	616	224	p7
596	left	66	616	224	p7
597	left	67	616	224	p7
598	left	68	616	224	p7
543	left	69	615	224	p7
544	left	70	615	224	p7
545	left	71	615	224	p7
546	left	72	615	224	p7
547	left	73	615	224	p7
548	left	74	615	224	p7
549	left	75	615	224	p7
599	left	76	616	224	p7
600	left	77	616	224	p7
601	left	78	616	224	p7
602	left	79	616	224	p7
550	left	80	615	224	p7
551	left	81	615	224	p7
552	left	82	615	224	p7
553	left	83	615	224	p7
603	left	84	616	224	p7
604	left	85	616	224	p7
605	left	86	616	224	p7
606	left	87	616	224	p7
607	left	88	616	224	p7
608	left	89	616	224	p7
609	left	1	619	258	p8
655	left	6	620	258	p8
656	left	7	620	258	p8
657	left	8	620	258	p8
658	left	9	620	258	p8
610	left	10	619	258	p8
611	left	11	619	258	p8
612	left	12	619	258	p8
613	left	13	619	258	p8
659	left	14	620	258	p8
660	left	15	620	258	p8
661	left	16	620	258	p8
662	left	17	620	258	p8
614	left	18	619	258	p8
615	left	19	619	258	p8
616	left	20	619	258	p8
617	left	21	619	258	p8
618	left	22	619	258	p8
619	left	23	619	258	p8
620	left	24	619	258	p8
621	left	25	619	258	p8
622	left	26	619	258	p8
623	left	27	619	258	p8
624	left	28	619	258	p8
625	left	29	619	258	p8
626	left	30	619	258	p8
627	left	31	619	258	p8
628	left	32	619	258	p8
629	left	33	619	258	p8
663	left	34	620	258	p8
664	left	35	620	258	p8
665	left	36	620	258	p8
666	left	37	620	258	p8
667	left	42	620	258	p8
668	left	43	620	258	p8
669	left	44	620	258	p8
670	left	45	620	258	p8
671	left	46	620	258	p8
672	left	47	620	258	p8
673	left	48	620	258	p8
674	left	49	620	258	p8
630	left	50	619	258	p8
631	left	51	619	258	p8
632	left	52	619	258	p8
633	left	53	619	258	p8
634	left	54	619	258	p8
635	left	55	619	258	p8
636	left	56	619	258	p8
637	left	57	619	258	p8
638	left	58	619	258	p8
639	left	59	619	258	p8
640	left	60	619	258	p8
641	left	72	619	258	p8
642	left	73	619	258	p8
643	left	74	619	258	p8
644	left	75	619	258	p8
645	left	76	619	258	p8
646	left	77	619	258	p8
647	left	78	619	258	p8
648	left	79	619	258	p8
649	left	80	619	258	p8
650	left	81	619	258	p8
651	left	82	619	258	p8
652	left	83	619	258	p8
653	left	88	619	258	p8
654	left	89	619	258	p8
679	left	1	634	440	p9
715	left	2	634	441	p9
716	left	3	634	441	p9
717	left	4	634	441	p9
718	left	5	634	441	p9
719	left	6	634	441	p9
720	left	7	634	441	p9
721	left	8	634	441	p9
722	left	9	634	441	p9
723	left	10	634	441	p9
724	left	11	634	441	p9
725	left	12	634	441	p9
726	left	13	634	441	p9
727	left	14	634	441	p9
728	left	15	634	441	p9
729	left	16	634	441	p9
730	left	17	634	441	p9
731	left	18	634	441	p9
732	left	19	634	441	p9
733	left	20	634	441	p9
734	left	21	634	441	p9
680	left	22	634	440	p9
681	left	23	634	440	p9
682	left	24	634	440	p9
683	left	25	634	440	p9
684	left	26	634	440	p9
685	left	27	634	440	p9
686	left	28	634	440	p9
687	left	29	634	440	p9
688	left	30	634	440	p9
689	left	31	634	440	p9
690	left	32	634	440	p9
691	left	33	634	440	p9
692	left	34	634	440	p9
693	left	35	634	440	p9
694	left	36	634	440	p9
695	left	37	634	440	p9
735	left	38	634	441	p9
736	left	39	634	441	p9
737	left	40	634	441	p9
738	left	41	634	441	p9
696	left	42	634	440	p9
697	left	43	634	440	p9
698	left	44	634	440	p9
699	left	45	634	440	p9
700	left	46	634	440	p9
701	left	47	634	440	p9
702	left	48	634	440	p9
703	left	49	634	440	p9
675	left	50	633	440	p9
676	left	51	633	440	p9
677	left	52	633	440	p9
678	left	53	633	440	p9
739	left	54	634	441	p9
740	left	55	634	441	p9
741	left	56	634	441	p9
742	left	57	634	441	p9
743	left	58	634	441	p9
744	left	59	634	441	p9
745	left	60	634	441	p9
746	left	61	634	441	p9
747	left	62	634	441	p9
748	left	63	634	441	p9
749	left	64	634	441	p9
750	left	65	634	441	p9
751	left	66	634	441	p9
752	left	67	634	441	p9
753	left	68	634	441	p9
704	left	69	634	440	p9
705	left	70	634	440	p9
706	left	71	634	440	p9
707	left	72	634	440	p9
708	left	73	634	440	p9
709	left	74	634	440	p9
710	left	75	634	440	p9
754	left	76	634	441	p9
755	left	77	634	441	p9
756	left	78	634	441	p9
757	left	79	634	441	p9
758	left	80	634	441	p9
759	left	81	634	441	p9
760	left	82	634	441	p9
761	left	83	634	441	p9
711	left	84	634	440	p9
712	left	85	634	440	p9
713	left	86	634	440	p9
714	left	87	634	440	p9
762	left	88	634	441	p9
763	left	89	634	441	p9
