frame	cX	cY	area	minI	maxI	meanI	video	cluster	glare	camera	tank	cXtank
1.3166050289499631	-0.0321063140690181	-1.141619067395327	-0.6217217538888681	201.0	255.0	238.031746031746	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166050289499631	-0.0982008625871346	-1.1488245093257794	-0.4181818503831434	201.0	255.0	234.52325581395348	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166050289499631	-0.1708232677490156	-1.1344136254648745	-0.1406274365117006	201.0	255.0	235.26050420168067	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166050289499631	-0.1667433573466628	-0.7885524128031556	-0.681858543561014	203.0	255.0	234.1851851851852	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166050289499631	1.4701166960773078	-0.6804707838463684	-0.8622689125774518	203.0	255.0	225.03225806451613	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166050289499631	1.3762787568231918	-0.4715129678632465	0.0074015842197354	202.0	255.0	240.82962962962964	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166050289499631	1.4668527677554255	-0.4426912001414366	-0.3858005020981417	201.0	255.0	236.0434782608696	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166050289499631	1.5394751729173066	-0.4066639904891742	-0.4089300365874286	201.0	255.0	229.86666666666667	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166050289499631	1.3803586672255448	-0.1112408713406225	-0.5153258952381484	203.0	255.0	233.43421052631567	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166876434002706	-0.0337382782299593	-1.141619067395327	-0.6217217538888681	202.0	255.0	236.453125	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166876434002706	-0.0990168446676051	-1.1488245093257794	-0.3996782227917139	201.0	255.0	235.8409090909091	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166876434002706	-0.1708232677490156	-1.127208183534422	-0.3210378055281385	202.0	255.0	235.1938775510204	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166876434002706	-0.1667433573466628	-0.7813469708727031	-0.8021321229053059	201.0	249.0	225.6052631578947	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3166876434002706	1.4709326781577785	-0.6804707838463684	-0.8715207263731666	203.0	255.0	232.79310344827587	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166876434002706	1.4684847319163667	-0.4426912001414366	-0.54770724352315	201.0	255.0	229.7428571428572	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166876434002706	1.3770947389036623	-0.464307525932794	-0.011102043371694	202.0	255.0	241.7518796992481	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166876434002706	1.5394751729173066	-0.3994585485587217	-0.3672968745067123	201.0	246.0	224.2391304347826	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3166876434002706	1.3795426851450745	-0.10403542941017	-0.54770724352315	202.0	255.0	235.47887323943664	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3167702578505778	-0.0337382782299593	-1.1488245093257794	-0.4413113848724303	201.0	255.0	238.69767441860463	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3167702578505778	-0.0982008625871346	-1.1488245093257794	-0.5199518021360058	202.0	255.0	229.93150684931504	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3167702578505778	-0.1708232677490156	-1.1200027416039695	-0.3302896193238532	201.0	255.0	232.3125	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3167702578505778	-0.1667433573466628	-0.7813469708727031	-0.8576430056795944	201.0	249.0	225.8709677419355	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3167702578505778	1.4709326781577785	-0.6732653419159159	-0.8761466332710239	201.0	255.0	233.1428571428572	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3167702578505778	1.467668749835896	-0.435485758210984	-0.5800885918081516	203.0	255.0	234.29850746268656	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3167702578505778	1.3770947389036623	-0.4571020840023415	-0.0249797640652662	201.0	255.0	242.21052631578945	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3167702578505778	1.538659190836836	-0.3994585485587217	-0.6494771952760123	201.0	249.0	229.7	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3167702578505778	1.3795426851450745	-0.10403542941017	-0.6402253814802976	201.0	255.0	237.1551724137931	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3168528723008852	-0.0982008625871346	-1.156029951256232	-0.3811745952002844	202.0	253.0	227.6888888888889	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3168528723008852	-0.0321063140690181	-1.1488245093257794	-0.4598150124638598	203.0	255.0	235.1807228915663	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3168528723008852	-0.1708232677490156	-1.1127972996735171	-0.4181818503831434	201.0	255.0	232.2	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3168528723008852	-0.1659273752661922	-0.7813469708727031	-0.8298875642924501	201.0	249.0	224.8823529411765	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3168528723008852	1.4709326781577785	-0.6732653419159159	-0.8622689125774518	201.0	255.0	230.53333333333333	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3168528723008852	1.467668749835896	-0.4426912001414366	-0.644851288378155	202.0	251.0	226.2586206896552	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3168528723008852	1.3762787568231918	-0.449896642071889	-0.0481092985545531	202.0	255.0	241.5769230769231	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3168528723008852	1.538659190836836	-0.4066639904891742	-0.2886564572431368	201.0	254.0	233.0388349514563	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3168528723008852	1.3795426851450745	-0.0968299874797175	-0.7003621711524436	203.0	255.0	237.45283018867923	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3169354867511929	-0.0982008625871346	-1.156029951256232	-0.510699988340291	201.0	255.0	230.8815789473684	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3169354867511929	-0.0296583678276064	-1.156029951256232	-0.4505631986681451	201.0	255.0	234.94186046511624	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3169354867511929	-0.1708232677490156	-1.1127972996735171	-0.3302896193238532	201.0	255.0	231.8762886597938	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3169354867511929	-0.1659273752661922	-0.7741415289422506	-0.7975062160074485	202.0	255.0	232.725	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3169354867511929	1.4709326781577785	-0.6804707838463684	-0.779002588416019	204.0	255.0	238.9047619047619	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3169354867511929	1.4668527677554255	-0.4426912001414366	-0.4413113848724303	201.0	255.0	234.0	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3169354867511929	1.3770947389036623	-0.4571020840023415	-0.0203538571674088	202.0	255.0	240.2910447761194	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3169354867511929	1.5394751729173066	-0.4066639904891742	-0.3441673400174254	202.0	253.0	231.25	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3169354867511929	1.3795426851450745	-0.0824191036188126	-0.8576430056795944	201.0	250.0	220.51612903225805	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3170181012015	-0.0321063140690181	-1.156029951256232	-0.7558730539267321	203.0	250.0	223.97727272727272	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3170181012015	-0.0982008625871346	-1.1488245093257794	-0.5662108711145796	202.0	255.0	224.65714285714284	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3170181012015	-0.1708232677490156	-1.1055918577430646	-0.3626709676088548	201.0	255.0	234.53260869565216	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3170181012015	-0.1667433573466628	-0.7741415289422506	-0.8391393780881649	201.0	255.0	231.97142857142856	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3170181012015	1.466036785674955	-0.4426912001414366	-0.4551891055660024	201.0	255.0	233.2142857142857	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3170181012015	1.3770947389036623	-0.4426912001414366	-0.3811745952002844	201.0	243.0	221.83146067415728	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3170181012015	1.3795426851450745	-0.0968299874797175	-0.7234917056417304	201.0	255.0	232.22916666666663	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171007156518073	-0.0312903319885475	-1.156029951256232	-0.6864844504588714	201.0	255.0	228.1851851851852	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171007156518073	-0.0982008625871346	-1.1488245093257794	-0.5754626849102943	202.0	255.0	224.69117647058823	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171007156518073	-0.1708232677490156	-1.1055918577430646	-0.3626709676088548	201.0	255.0	234.53260869565216	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171007156518073	-0.1667433573466628	-0.7741415289422506	-0.853017098781737	201.0	255.0	233.0606060606061	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171007156518073	1.4709326781577785	-0.6732653419159159	-0.8021321229053059	201.0	255.0	231.53846153846152	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171007156518073	1.4668527677554255	-0.4426912001414366	-0.6679808228674419	201.0	255.0	231.94736842105263	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171007156518073	1.5378432087563654	-0.4066639904891742	-0.7975062160074485	202.0	244.0	220.55	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171007156518073	1.3762787568231918	-0.4426912001414366	-0.3626709676088548	201.0	255.0	227.8804347826087	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171007156518073	1.3795426851450745	-0.0896245455492651	-0.7234917056417304	201.0	255.0	232.3958333333333	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171833301021147	-0.0312903319885475	-1.1488245093257794	-0.6726067297652992	203.0	255.0	231.82142857142856	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171833301021147	-0.0990168446676051	-1.156029951256232	-0.510699988340291	202.0	255.0	229.05128205128204	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171833301021147	-0.1708232677490156	-1.0983864158126122	-0.4505631986681451	202.0	255.0	232.1	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171833301021147	-0.1659273752661922	-0.7525252031508932	-0.8761466332710239	201.0	255.0	228.72413793103448	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3171833301021147	1.4709326781577785	-0.6732653419159159	-0.8391393780881649	201.0	255.0	228.55882352941177	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171833301021147	1.466036785674955	-0.449896642071889	-0.5199518021360058	201.0	255.0	228.4533333333333	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171833301021147	1.538659190836836	-0.4138694324196266	-0.6679808228674419	201.0	244.0	222.03508771929825	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171833301021147	1.3762787568231918	-0.435485758210984	-0.2192678537752761	201.0	255.0	231.14814814814807	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3171833301021147	1.3795426851450745	-0.0824191036188126	-0.7928803091095911	201.0	255.0	229.6	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3173485590027294	-0.0957529163457229	-1.3649877672393538	-0.8807725401688813	202.0	255.0	229.896551724138	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3173485590027294	-0.0321063140690181	-1.156029951256232	-0.6402253814802976	201.0	255.0	232.77966101694915	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3173485590027294	-0.1006488088285463	-1.156029951256232	-0.473692733157432	201.0	255.0	232.5903614457832	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3173485590027294	-0.1708232677490156	-1.0911809738821596	-0.1868865054902744	201.0	255.0	227.0530973451328	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3173485590027294	-0.1651113931857216	-0.7525252031508932	-0.816009843598878	201.0	255.0	227.83783783783784	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3173485590027294	1.466036785674955	-0.449896642071889	-0.3302896193238532	202.0	255.0	231.97	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3173485590027294	1.538659190836836	-0.4138694324196266	-0.8946502608624535	201.0	225.0	210.0	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3173485590027294	1.3762787568231918	-0.4282803162805316	-0.2470232951624204	0.0	255.0	230.66666666666663	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317265944552422	-0.0957529163457229	-1.3793986511002587	-0.8807725401688813	201.0	255.0	225.67857142857144	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	-0.0288423857471358	-1.3649877672393538	-0.8668948194753092	202.0	255.0	227.8	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	-0.0321063140690181	-1.156029951256232	-0.7558730539267321	201.0	255.0	227.6136363636364	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	-0.1006488088285463	-1.156029951256232	-0.4783186400552893	201.0	255.0	232.3924050632912	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	-0.1708232677490156	-1.0911809738821596	-0.2655269227538499	201.0	255.0	227.67307692307693	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	-0.1651113931857216	-0.7525252031508932	-0.816009843598878	201.0	255.0	225.44444444444443	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317265944552422	1.4709326781577785	-0.6660598999854634	-0.8576430056795944	201.0	255.0	229.8709677419355	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317265944552422	1.4668527677554255	-0.4426912001414366	-0.3811745952002844	202.0	255.0	229.18478260869568	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317265944552422	1.5394751729173066	-0.4138694324196266	-0.5708367780124369	202.0	255.0	227.80281690140845	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317265944552422	1.3770947389036623	-0.4282803162805316	-0.2516492020602778	201.0	255.0	231.4770642201835	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3174311734530368	-0.0965688984261934	-1.3649877672393538	-0.913153888453883	203.0	255.0	232.16	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3174311734530368	-0.030474349908077	-1.156029951256232	-0.5847144987060091	202.0	255.0	234.2575757575757	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3174311734530368	-0.0998328267480757	-1.1632353931866846	-0.4968222676467189	202.0	255.0	232.1139240506329	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3174311734530368	-0.1700072856685451	-1.0911809738821596	-0.644851288378155	201.0	255.0	221.1379310344828	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3174311734530368	1.4709326781577785	-0.6660598999854634	-0.8761466332710239	201.0	255.0	232.1034482758621	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3174311734530368	1.466036785674955	-0.449896642071889	-0.3441673400174254	201.0	255.0	237.10416666666663	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3174311734530368	1.5378432087563654	-0.4138694324196266	-0.7234917056417304	201.0	245.0	223.8775510204081	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3174311734530368	1.3762787568231918	-0.4138694324196266	-0.2886564572431368	202.0	255.0	234.1442307692308	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3174311734530368	1.3803586672255448	-0.0680082197579076	-0.8113839367010206	201.0	255.0	230.42105263157893	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317513787903344	-0.0965688984261934	-1.3649877672393538	-0.8807725401688813	204.0	255.0	232.5862068965517	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317513787903344	-0.0998328267480757	-1.1632353931866846	-0.6864844504588714	202.0	255.0	228.0	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317513787903344	-0.0312903319885475	-1.156029951256232	-0.5569590573188647	201.0	255.0	234.69565217391303	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317513787903344	-0.1708232677490156	-1.0839755319517073	-0.5523331504210074	201.0	255.0	228.87142857142857	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317513787903344	-0.1659273752661922	-0.7453197612204406	-0.9085279815560257	204.0	255.0	222.5	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317513787903344	1.467668749835896	-0.449896642071889	-0.5800885918081516	201.0	255.0	230.44776119402985	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317513787903344	1.538659190836836	-0.4066639904891742	-0.5708367780124369	202.0	245.0	224.52238805970148	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317513787903344	1.3770947389036623	-0.4210748743500791	-0.3210378055281385	201.0	255.0	233.4226804123712	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317513787903344	1.3803586672255448	-0.0752136616883601	-0.7096139849481583	201.0	255.0	235.82	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3175964023536515	-0.0263944395057241	-1.3721932091698064	-0.913153888453883	201.0	250.0	225.68	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3175964023536515	-0.030474349908077	-1.156029951256232	-0.7373694263353026	201.0	255.0	223.1224489795918	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3175964023536515	-0.1014647909090169	-1.156029951256232	-0.7604989608245895	201.0	242.0	220.52272727272728	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3175964023536515	-0.1716392498294862	-1.076770090021255	-0.5430813366252927	201.0	255.0	228.1714285714285	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3175964023536515	1.3819906313864858	-0.7453197612204406	-0.9224057022495976	204.0	226.0	217.875	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3175964023536515	-0.1659273752661922	-0.7453197612204406	-0.9177797953517404	202.0	255.0	221.72	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3175964023536515	1.4652208035944845	-0.4571020840023415	-0.4459372917702877	201.0	255.0	229.76470588235293	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3175964023536515	1.538659190836836	-0.4210748743500791	-0.6864844504588714	202.0	255.0	229.6	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3175964023536515	1.3762787568231918	-0.4138694324196266	-0.1174979020224138	201.0	255.0	233.35537190082644	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3175964023536515	1.3803586672255448	-0.0752136616883601	-0.7651248677224468	202.0	255.0	236.53488372093025	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	-0.1667433573466628	-1.4010149768916162	-0.8576430056795944	201.0	255.0	236.2121212121212	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317679016803959	-0.1006488088285463	-1.156029951256232	-0.6541031021738698	201.0	242.0	220.96666666666667	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317679016803959	-0.030474349908077	-1.156029951256232	-0.5939663125017238	202.0	255.0	231.79710144927537	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317679016803959	-0.1708232677490156	-1.0695646480908023	-0.510699988340291	202.0	255.0	232.01351351351352	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317679016803959	-0.1651113931857216	-0.7453197612204406	-0.913153888453883	205.0	255.0	232.88	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317679016803959	1.3819906313864858	-0.7381143192899882	-0.9224057022495976	203.0	255.0	224.12	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	1.4709326781577785	-0.6660598999854634	-0.8900243539645961	203.0	249.0	225.14814814814807	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	1.4652208035944845	-0.449896642071889	-0.4459372917702877	201.0	255.0	232.61627906976744	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	1.538659190836836	-0.4210748743500791	-0.779002588416019	202.0	255.0	226.3333333333333	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	1.3770947389036623	-0.4066639904891742	-0.242397388264563	201.0	255.0	232.3611111111111	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317679016803959	1.3803586672255448	-0.0680082197579076	-0.8668948194753092	203.0	255.0	233.3	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3177616312542664	-0.1659273752661922	-1.3866040930307113	-0.9224057022495976	201.0	230.0	216.91666666666663	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3177616312542664	-0.1006488088285463	-1.156029951256232	-0.8576430056795944	202.0	255.0	221.05714285714285	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3177616312542664	-0.0312903319885475	-1.156029951256232	-0.7003621711524436	202.0	255.0	225.92857142857144	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3177616312542664	-0.1708232677490156	-1.0695646480908023	-0.5754626849102943	202.0	255.0	233.9701492537313	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3177616312542664	-0.1651113931857216	-0.7453197612204406	-0.8900243539645961	204.0	255.0	230.25	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3177616312542664	1.3819906313864858	-0.7381143192899882	-0.9039020746581682	201.0	255.0	239.07407407407405	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3177616312542664	1.4652208035944845	-0.449896642071889	-0.4690668262595746	202.0	255.0	230.84337349397592	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3177616312542664	1.5394751729173066	-0.4210748743500791	-0.8021321229053059	201.0	255.0	226.2619047619048	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3177616312542664	1.3770947389036623	-0.4066639904891742	-0.2377714813667056	201.0	255.0	232.79629629629628	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3177616312542664	1.3803586672255448	-0.0608027778274551	-0.7604989608245895	201.0	255.0	236.95348837209303	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3178442457045736	-0.1667433573466628	-1.393809534961164	-0.8807725401688813	208.0	250.0	229.79310344827587	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3178442457045736	-0.1022807729894874	-1.170440835117137	-0.5338295228295779	201.0	255.0	231.2933333333333	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3178442457045736	-0.0321063140690181	-1.156029951256232	-0.6355994745824403	202.0	255.0	236.04761904761904	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3178442457045736	-0.1716392498294862	-1.0623592061603495	-0.5199518021360058	201.0	255.0	231.75342465753425	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3178442457045736	1.3819906313864858	-0.7381143192899882	-0.8761466332710239	202.0	255.0	238.53333333333333	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3178442457045736	-0.1651113931857216	-0.7309088773595357	-0.913153888453883	201.0	255.0	232.76	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3178442457045736	1.466036785674955	-0.4571020840023415	-0.5245777090338631	201.0	255.0	231.02597402597405	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3178442457045736	1.5378432087563654	-0.4210748743500791	-0.7928803091095911	201.0	255.0	224.69767441860463	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3178442457045736	1.3770947389036623	-0.3994585485587217	-0.1406274365117006	201.0	255.0	235.3223140495868	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3178442457045736	1.3803586672255448	-0.0608027778274551	-0.7743766815181616	201.0	255.0	235.2888888888889	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317926860154881	-0.1667433573466628	-1.3866040930307113	-0.8668948194753092	202.0	236.0	223.6875	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317926860154881	-0.0272104215861947	-1.1632353931866846	-0.7697507746203042	201.0	253.0	221.06666666666663	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317926860154881	-0.1014647909090169	-1.170440835117137	-0.5199518021360058	202.0	255.0	229.4533333333333	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317926860154881	-0.1716392498294862	-1.0623592061603495	-0.4598150124638598	201.0	255.0	233.0875	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317926860154881	-0.1651113931857216	-0.7309088773595357	-0.8807725401688813	201.0	255.0	232.5862068965517	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.317926860154881	1.3819906313864858	-0.7309088773595357	-0.704988078050301	0.0	255.0	230.75925925925924	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317926860154881	1.4652208035944845	-0.4571020840023415	-0.4921963607488615	201.0	255.0	233.81012658227849	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317926860154881	1.5394751729173066	-0.4210748743500791	-0.8067580298031632	201.0	255.0	226.25641025641025	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317926860154881	1.3762787568231918	-0.3922531066282692	-0.4228077572810008	202.0	255.0	234.8372093023256	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.317926860154881	1.3811746493060153	-0.0608027778274551	-0.7281176125395878	201.0	255.0	235.16666666666663	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3180094746051885	-0.1667433573466628	-1.3793986511002587	-0.7882544022117337	201.0	254.0	232.7317073170732	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3180094746051885	-0.1006488088285463	-1.170440835117137	-0.681858543561014	202.0	251.0	223.8148148148148	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3180094746051885	-0.0280264036666652	-1.170440835117137	-0.704988078050301	201.0	255.0	222.377358490566	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3180094746051885	-0.1708232677490156	-1.0551537642298974	-0.5384554297274353	202.0	255.0	233.84507042253523	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3180094746051885	-0.1651113931857216	-0.7309088773595357	-0.8807725401688813	201.0	255.0	231.51724137931035	/Users/oakley/Downloads/out_03.mp4	9	no	left	noise	
1.3180094746051885	1.3828066134669563	-0.7309088773595357	-0.8206357504967354	201.0	249.0	222.44444444444443	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3180094746051885	1.4644048215140135	-0.4571020840023415	-0.5245777090338631	201.0	255.0	230.3918918918919	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3180094746051885	1.3770947389036623	-0.3850476646978167	-0.4228077572810008	202.0	255.0	234.91954022988503	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
1.3180094746051885	1.3819906313864858	-0.0535973358970027	-0.7281176125395878	202.0	255.0	234.875	/Users/oakley/Downloads/out_03.mp4	8	no	left	noise	
